监测时间,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2022/6/20,20.2,94.6,11.5,145.2,100.7,10.7,15.4
2022/6/21,20.2,95.2,10.9,145.9,100.7,10.9,15.7
2022/6/22,20.3,96.0,10.5,146.6,100.7,11.4,15.5
2022/6/23,20.3,95.9,10.3,146.5,100.6,11.3,15.5
2022/6/24,20.1,94.9,9.2,146.1,100.4,11.5,15.3
2022/6/25,20.1,95.2,8.8,145.5,100.3,11.6,14.9
2022/6/26,20.2,95.4,8.5,145.6,100.2,11.7,15
2022/6/27,19.6,95.8,8.8,147.1,101.1,12.6,16.1
2022/6/28,18.3,96.4,12.3,155.8,102.4,13.9,17.3
2022/6/29,18.5,97.6,13.5,158.5,102.6,13.5,17.8
2022/6/30,19.2,97.6,13.6,157.7,101.9,12.7,17.1
2022/7/1,19.5,96.8,12.8,157.3,101.8,12.7,17.6
2022/7/2,19.5,96.6,12.2,157.2,101.7,12.5,17.8
2022/7/3,19.2,96.9,11.5,156.7,101.3,12.4,17.4
2022/7/4,19.8,97.0,11.2,156.7,101.2,12,17.1
2022/7/5,19.5,97.0,11.5,157.1,101.7,11.9,18.1
2022/7/6,20.2,96.9,11,156.7,101.5,10.9,17.9
2022/7/7,20.3,96.7,10.8,156.3,101.4,10.2,16.7
2022/7/8,20.4,96.5,10.1,156.4,101.5,10,16.6
2022/7/9,21.1,96.3,9.6,156,101.2,9.8,16.3
2022/7/10,21.1,95.5,9.3,155.7,100.7,9.3,16.2
2022/7/11,21.3,95.1,9,156,101,8.9,16
2022/7/12,21.5,94.3,8.7,155.1,100.4,8,15.8
2022/7/13,21.5,93.6,8.6,154.8,100.7,8,15.8
2022/7/14,21.7,93.1,8.5,154.4,100.6,8,15.9
2022/7/15,22,92.3,8.5,153.8,100.4,8,15.7
2022/7/16,22.6,91.6,8.3,153.4,100.2,7.7,15.3
2022/7/17,22.7,90.2,8.2,152.2,99.5,7.8,14.9
2022/7/18,22.7,89.6,7.9,151.8,99.2,7.9,14.7
2022/7/19,22.9,88.7,7.7,151.3,98.8,7.9,14.8
2022/7/20,22.2,90.2,6.8,151,100.7,10.6,16.1
2022/7/21,22.5,90.8,6.1,150.2,100.6,11.5,15.9
2022/7/22,23.1,90.0,5.7,150.2,99.9,11.9,15.4
2022/7/23,22,91.9,4.8,153.2,100.7,14.1,16.2
2022/7/24,21.5,92.4,3.9,154.2,100,14.8,15.3
2022/7/25,22.1,92.3,4.1,154.4,100.1,14.5,15
2022/7/26,20.9,93.6,3.8,154.7,100.5,14.6,15.7
2022/7/27,20.6,93.5,3.4,154.5,100,14.6,15.4
2022/7/28,20.5,93.2,3.1,154.2,100.2,14.8,15.6
2022/7/29,20.8,93.7,3.2,154.1,100.4,14.8,15.4
2022/7/30,21.4,93.9,3.2,153.8,100.1,14.5,14.8
2022/7/31,22.2,93.1,3.1,153.2,99.3,14.4,14.4
2022/8/1,22.7,93.2,3.6,153.1,99,14.6,14.4
2022/8/2,22.8,93.3,4.3,153.2,99.6,14.4,14.4
2022/8/3,22.9,92.9,4.8,153.3,99.7,14.3,14.6
2022/8/4,23.1,92.4,5.2,153.2,99.7,14,14.3
2022/8/5,23.2,91.7,5.8,152.8,99.5,13.7,13.8
2022/8/6,23.5,90.8,6.2,152.7,99.6,13.8,13.9
2022/8/7,23.5,89.5,6.5,152.4,98.9,14.1,13.9
2022/8/8,23.8,88.3,6.6,151.7,99.7,13.8,13.2
2022/8/9,23.8,87.9,7.1,151.5,99.5,13.4,12.7
2022/8/10,24.1,86.7,6.9,151.1,98.1,13.1,12.5
2022/8/11,24.2,86.1,7.1,151.6,99.7,13.2,12.6
2022/8/12,24.3,84.8,7.3,151.3,99.5,13.1,12.2
2022/8/13,24.3,83.5,7.2,151.4,97.2,13.4,12.2
2022/8/14,24.2,82.9,7.4,151.4,95.9,13.4,11.9
2022/8/15,24.2,81.6,7,151.8,95.5,13.7,12.6
2022/8/16,24.6,80.5,6.5,151.1,94.6,13.1,12.4
2022/8/17,24.5,81.4,6.6,150.5,95.8,14.2,12.7
2022/8/18,24.9,81.3,6.8,151.4,95.4,14.3,12.9
2022/8/19,24.8,80.5,6.7,152.4,94.7,14.2,12.1
2022/8/20,24.8,80.0,6,153,94.7,14.3,13.2
2022/8/21,25,79.9,6.8,153.4,94.7,14,12.7
2022/8/22,25.1,78.8,6.5,153.8,94.3,14.3,13.3
2022/8/23,25.2,77.9,6.4,154.4,94.2,14.6,13.7
2022/8/24,25.3,78.1,7.1,155.2,94.6,14.4,14.1
2022/8/25,25.2,77.7,7.1,156.2,95,14.4,14.8
2022/8/26,25.7,76.7,7.1,156.3,93.8,13.9,14.9
2022/8/27,25.5,76.2,7.1,156.8,93.4,14,15.2
2022/8/28,25.8,76.1,7.4,156.7,93,14,15.3
2022/8/29,25.9,75.7,7.9,157.4,92.9,14.3,16
2022/8/30,25.9,75.1,7.9,157.9,92.7,14.6,16.7
2022/8/31,26.3,74.8,7.9,158,92.5,15,16.8
2022/9/1,26.3,75.3,8,157.1,92.8,15.3,16.7
2022/9/2,26.1,75.7,7.3,157.2,93.6,15.3,17
2022/9/3,26.8,74.8,7.1,156.5,93.3,15.4,17.7
2022/9/4,26.3,74.6,7,156.2,93.2,15.6,17.4
2022/9/5,26.3,74.9,6.9,156.7,94.2,15.9,17.2
2022/9/6,27,74.5,7.8,156.1,93.3,15.5,16.3
2022/9/7,26.8,74,7.2,157.2,93.6,15.4,17.4
2022/9/8,26.6,73.7,7.1,157.7,93.1,15.3,18.6
2022/9/9,26.4,74.2,7.1,158.5,93.1,15.5,18.8
2022/9/10,26.8,73.6,7.2,157.5,93,15.3,18.7
2022/9/11,26.9,73.9,7.3,157.9,93.6,15.4,18.6
2022/9/12,27,73.5,7.3,158.2,93.2,15.1,18.7
2022/9/13,26.6,72.8,6.9,159,92.3,14.9,19.6
2022/9/14,26.3,73.3,6.2,160.1,93.1,15.5,19.9
2022/9/15,26.4,73.6,6,160.1,93.4,15.8,20.1
2022/9/16,26.7,73.1,6.5,160.4,93.2,15.5,20.2
2022/9/17,26.7,73.2,6.3,160.8,93.1,16.3,20.4
2022/9/18,26.6,73.6,6.2,161.1,93.6,16.5,21.4
2022/9/19,26.5,73.5,6.3,161.1,93.6,16.3,21.5
2022/9/20,26.7,73.2,6.6,161.1,93,16.1,21.8
2022/9/21,27,72.8,6.9,161.4,93.1,16.2,21.9
2022/9/22,26.5,73.9,6.4,161.6,94.4,16.1,21.6
2022/9/23,26.2,74.5,6,162.1,94.8,16.2,21.4
2022/9/24,26.2,75.1,6.1,162.6,94.7,16,21.4
2022/9/25,25.9,77.6,5.4,162.8,96.6,16.3,22.1
2022/9/26,25.5,78.7,5.4,162.4,97,16,21.5
2022/9/27,25.3,79.4,5.3,163.2,97.5,16.6,22
2022/9/28,25.5,80.1,5,163.6,97.4,16.5,22
2022/9/29,26.6,80.2,4.5,163.4,98,16.5,23
2022/9/30,27.3,80,4.7,163.1,97.3,15.8,22.1
2022/10/1,27.3,80,5.5,163.7,96.9,15.9,22.4
2022/10/2,26.8,80.5,5.1,164.8,97.7,16,22.3
2022/10/3,27.5,79.7,5.9,164.7,96.5,16.1,22.7
2022/10/4,28,79.8,6,164.7,95.9,16.1,22.6
2022/10/5,28.1,80.8,7.5,164.6,95.8,15.2,21.5
2022/10/6,27.1,82.5,6.3,166,97.7,17,22
2022/10/7,24.9,86.5,4.7,172.6,99.7,22.8,22.8
2022/10/8,23.9,88,4.4,174.6,100,24.1,22.2
2022/10/9,23.1,89.3,4.7,176.8,100.9,25.6,22.9
2022/10/10,22.9,89.6,4.6,176.1,100.3,25.3,21.7
2022/10/11,23,89.8,4.9,175.7,100.3,24.7,20.4
2022/10/12,23.3,89.5,5.2,175.4,100.2,24.2,19.8
2022/10/13,22.8,89.8,4.8,175.8,100.2,24.1,19.6
2022/10/14,22.5,90,4.3,176.3,100.3,24.2,20.8
2022/10/15,22.4,89.8,4.2,176,99.9,24,20.7
2022/10/16,22.6,89.7,4.4,175.9,100.1,23.5,20
2022/10/17,23.1,89.2,4.6,175.5,99.5,23.1,19.9
2022/10/18,23.1,89.2,4.8,174.7,99,22.5,19.3
2022/10/19,23.2,89,4.3,175.5,99.7,22.6,19.6
2022/10/20,23.3,89,4.2,175.2,98.9,22.7,18.9
2022/10/21,23.2,89,3.6,174.2,99.2,22.8,19.8
2022/10/22,23,88.8,4,174.3,99.5,22.8,20.1
2022/10/23,23.4,88.7,4.5,173.7,98.4,22.2,18.6
2022/10/24,23.7,87.9,4.5,173.7,97.7,22.5,19.2
2022/10/25,23.6,88.1,4.1,174.7,98.4,22.9,20.1
2022/10/26,23.3,88.5,3.5,176.9,99.1,23.6,20.6
2022/10/27,22.9,88.7,3,179,99.7,24.3,21.2
2022/10/28,22.7,88.8,3.3,180.8,99.4,23.8,20.5
2022/10/29,22.9,89.4,3.4,182.3,99.4,23.4,19.7
2022/10/30,23.1,89.5,3.5,183,99.6,23.7,19.6
2022/10/31,23,89.2,3.5,183.2,99.4,23,18.9
2022/11/1,23.4,89.3,3.7,183.2,99.2,22.7,17.9
2022/11/2,23.2,89.5,3.6,183.5,99.4,22.4,18
2022/11/3,23.4,89.5,3.6,183.8,99.3,22.6,18.5
2022/11/4,23.6,89.6,3.4,184.5,99.4,23,18.9
2022/11/5,23.7,89.7,3.5,184.2,99,22.5,18.9
2022/11/6,23.9,89.9,3.3,183.9,99.3,22.3,18.4
2022/11/7,24.1,89.9,3.3,183.9,99.3,22.5,18.8
2022/11/8,24.1,89.8,3.1,184,99.2,22.6,19.1
2022/11/9,23.9,89.5,2.5,184.3,99.8,23.3,20.6
2022/11/10,23.8,90.2,3.1,184.1,99.4,22.7,19.4
2022/11/11,23.8,90.7,3.3,184.4,99.6,22.7,18.8
2022/11/12,23.9,90.7,3.3,184.8,99.9,22.9,19.2
2022/11/13,24.4,90.4,3.6,184.5,99.4,22.9,19.7
2022/11/14,23.9,90.5,3,184.7,99.6,23.2,19.8
2022/11/15,23.3,91.9,2.5,185.7,100.8,23.8,20.1
2022/11/16,23.3,92.1,2.8,185.4,100.4,23.8,19.8
2022/11/17,23.4,92.4,3,185,100.2,23.4,19.4
2022/11/18,23.4,92.4,3,184.8,100.3,23.5,19.6
2022/11/19,23.3,92.6,3,185.2,100.3,23.4,19.6
2022/11/20,23.4,92.5,2.9,185,100.2,23.1,19.4
2022/11/21,23.5,92.6,3.1,184.6,100.1,23.1,19.2
2022/11/22,23.3,92.2,2.7,184.5,100.2,23.4,20.6
2022/11/23,23.4,93,2.8,184.6,100.2,23.7,19.8
2022/11/24,23.3,92.8,2.8,184.3,100,23.5,20
2022/11/25,23.3,93.2,3.1,183.8,99.8,23.3,18.7
2022/11/26,23.2,93.6,3.1,183.7,100,23.2,18.3
2022/11/27,23,94,2.9,183.6,100.3,23.5,18.7
2022/11/28,22.7,93.9,2.7,184.5,100.8,23.9,19.5
2022/11/29,23.3,94.2,3.1,184.2,100.6,23.8,20.1
2022/11/30,24.2,95.4,4.3,184.4,101.2,22.8,20
2022/12/1,23.8,95.3,3.5,184.1,101,22.7,20
2022/12/2,23.3,95,2.5,183.6,100.5,23.1,19.8
2022/12/3,23.1,95,2.5,183.5,100.6,22.8,19.9
2022/12/4,23.3,95.2,2.7,183.3,100.5,22.9,19.8
2022/12/5,23.2,95.5,2.6,183,100.6,23,20
2022/12/6,22.9,95.3,2.3,182.7,100.7,22.9,19.9
2022/12/7,23,95.4,2.1,182.5,100.7,22.8,20.1
2022/12/8,23,95.3,2.1,182.4,100.6,22.9,20.5
2022/12/9,22.8,95.7,2.1,182.5,100.6,23,20.3
2022/12/10,22.9,95.6,2.4,182,100.3,22.7,20.2
2022/12/11,23.1,95.9,2.7,181.9,100.6,22.7,19.9
2022/12/12,23.2,95.8,2.7,181.6,100.6,22.5,19.9
2022/12/13,23.1,95.8,2.4,181.5,100.9,22.8,20.1
2022/12/14,23.1,96,2.2,181.5,101.1,23.1,20.5
2022/12/15,23,95.9,2.3,181.1,100.9,23,20.2
2022/12/16,23.2,95.7,2.5,181.1,100.5,23.1,20.6
2022/12/17,23.3,95.7,2.8,180.2,100.5,22.6,20.3
2022/12/18,22.9,95.9,2.9,180.2,100.9,22.7,20.1
2022/12/19,23,95.4,2.8,179.8,100.5,22.7,20
2022/12/20,23.3,95.6,2.8,179.3,100.1,22.3,20
2022/12/21,23.2,95.2,2.8,179.2,100.5,22.6,20.3
2022/12/22,23.4,95.3,2.9,178.7,100.4,22.4,20
2022/12/23,23.5,95.8,3.1,178.7,100.6,22.5,20.1
2022/12/24,23.5,96.1,3.2,178.7,100.8,22.7,20.1
2022/12/25,23.6,96,3.3,178.5,100.6,22.7,20
2022/12/26,23.6,96,3.4,178.6,100.8,23,20.2
2022/12/27,23.7,96.3,3.4,178.6,100.9,23,20.2
2022/12/28,23.7,96.3,3.5,178.5,101.1,23.1,20.4
2022/12/29,,,,,,,
2022/12/30,23.5,96.6,3.7,178.2,101.5,23.2,20
2022/12/31,23.5,96.7,4,177.8,101.3,23.2,19.8
2023/1/1,23.4,96.9,4.1,178.1,101.5,23.5,20
2023/1/2,23.4,96.8,4.2,178,101.8,23.4,20.2
2023/1/3,23.3,96.8,4,177.7,101.6,23.2,20.2
2023/1/4,23.2,96.4,4,177.5,101.5,23,20.3
2023/1/5,23.4,96.5,4.3,177.3,101.5,23.1,20.1
2023/1/6,23.2,96.4,4.6,177.2,101.6,23.1,19.9
2023/1/7,23.4,95.6,4.6,175.8,100.6,22.5,19.6
2023/1/8,23.7,96,4.6,175.4,101,22.9,19.3
2023/1/9,23.5,96.2,4.7,175.5,101.2,22.9,18.3
2023/1/10,23.5,96.4,4.7,175.4,101.1,22.9,18
2023/1/11,23.6,96.3,4.9,175.4,101.2,23,18.2
2023/1/12,23.5,96.4,5.1,175.6,101.5,23.2,18.1
2023/1/13,23.7,96.2,5.1,175.1,101.1,23,18.5
2023/1/14,23.6,96.4,5.1,175.4,101.8,23.4,18.5
2023/1/15,23.7,96.8,4.9,175.8,102.4,23.7,18.8
2023/1/16,23.1,96.4,4.4,175,101.4,23.4,18.7
2023/1/17,23.3,96.5,4.6,174.8,101.2,23.1,18.7
2023/1/18,,,,,,,
2023/1/19,23.2,96.5,4.4,174.1,101.6,23.4,18.9
2023/1/20,23.1,96.4,4.6,173.7,101.3,23.1,18.7
2023/1/21,22.9,96.6,4.8,174,101.4,23.4,18.8
2023/1/22,22.9,96.7,4.8,174.1,101.6,23.7,19
2023/1/23,22.9,96.7,4.7,174.2,101.8,23.9,19.2
2023/1/24,23,96.7,4.4,173.7,101.7,23.7,19.1
2023/1/25,23.2,96.5,4.2,173.5,102.1,23.5,19.3
2023/1/26,23,96,4.2,173.2,101.7,23.3,19.3
2023/1/27,23.1,96.2,4.7,172.7,101.5,23.2,19.1
2023/1/28,23.3,96.1,5.2,171.7,101.1,23,18.9
2023/1/29,23.2,95.9,4.9,172,101.4,23.3,19.2
2023/1/30,23,95.8,5.3,172.1,101.6,23.1,19
2023/1/31,23.2,95.9,5.4,171.7,101.6,23.2,18.9
2023/2/1,23,95.9,5.4,171.7,101.5,23.6,19.1
2023/2/2,23,96.4,6.3,172.8,102.3,24.2,19.5
2023/2/3,23.1,95.8,6.2,172.1,101.8,23.9,19.4
2023/2/4,23.1,95.7,5.9,172,102.1,24.1,19.5
2023/2/5,22.8,95.4,5.9,172.1,102.1,24.1,20
2023/2/6,22.9,95.6,6.2,171.7,101.7,24,19.4
2023/2/7,23.2,95.4,6.3,171.5,101.6,23.9,19.6
2023/2/8,23.3,94.9,6.3,171.2,101.1,23.8,19.4
2023/2/9,23,95.3,6.3,171.2,101.3,23.9,19
2023/2/10,23.1,95.4,6.5,171,101.2,23.6,17.9
2023/2/11,23.2,95.3,6.7,171.2,101.5,23.7,17.3
2023/2/12,23,95.5,6.7,171.2,101.7,23.8,17.7
2023/2/13,23.1,95.7,6.8,171.5,102,24.1,17.9
2023/2/14,23.4,95.4,7,171.1,101.8,23.5,17.2
2023/2/15,22.8,95.5,6.9,171.7,102.6,24.5,17.7
2023/2/16,22.9,95.4,7.1,171.4,101.9,24.1,17.4
2023/2/17,22.8,95.7,7,170.8,101.3,23.8,17.4
2023/2/18,22.9,95.4,7.1,171.2,101.6,24.3,17.9
2023/2/19,23,95.4,6.6,171.3,101.4,24.3,17.9
2023/2/20,22.9,95.3,7,172.7,101.8,24.6,18.5
2023/2/21,23.2,95.3,7.3,,101.2,24.3,17.4
2023/2/22,23.3,95.4,6.8,173,101.4,24.2,17.7
2023/2/23,22.8,95.8,7.1,173.4,101.9,24.3,17.8
2023/2/24,22.8,95.8,6.9,173.5,101.9,24.4,17.8
2023/2/25,22.9,96.1,7.3,173.3,101.6,24.2,17.4
2023/2/26,22.9,96.3,7.6,173.7,101.8,24.4,17.9
2023/2/27,22.6,95.4,8,173.4,101.4,24.3,17.7
2023/2/28,22.9,96.1,7.3,173.3,101.6,24.2,17.4
2023/3/1,22.6,95.4,7.9,173.5,101.4,24.6,18.1
2023/3/2,22.7,95.1,7.8,173.7,101.9,24.6,18.6
2023/3/3,22.8,95.2,7.9,173.4,101.8,24.4,18.3
2023/3/4,22.9,94.9,8.3,172.5,101,23.6,17.4
2023/3/5,22.7,95,8.2,172.7,101.7,23.7,17.8
2023/3/6,22.7,94.7,8.5,172.7,101.6,24,17.6
2023/3/7,22.4,95.5,8,173.8,102,24.9,18.6
2023/3/8,22.1,96.5,,174.5,101.7,24.1,19
2023/3/9,22.2,96.9,7.4,174,101.2,22.4,18.3
2023/3/10,21.9,97,7.9,174.4,101.7,22.1,18.3
2023/3/11,22.1,96.8,7.4,174.9,101.5,22.1,19
2023/3/12,22.2,96.6,7.5,174.8,101.4,21.8,18.9
2023/3/13,21.7,96.6,8,175.4,101.8,21.6,18.9
2023/3/14,21.5,96.4,7.9,175.4,102.1,21.4,18.6
2023/3/15,21.8,95.8,7.8,174.9,101.5,20.9,18.8
2023/3/16,22.4,95.8,8.8,175,101.6,20.5,18.3
2023/3/17,22.5,95,8.9,175.5,101.8,20.7,19
2023/3/18,22.3,95,8.8,175.4,101.5,20.7,19
2023/3/19,22.1,95.1,8.6,175.4,101.6,20.6,19.1
2023/3/20,21.9,95.4,8.8,176.3,102.6,21.2,19.8
2023/3/21,22.1,95.2,8.8,175.8,102.1,20.8,19.4
2023/3/22,22.1,94.7,8.7,175.6,102.1,20.7,19.6
2023/3/23,22.1,94.4,8.7,175.4,101.6,20.6,19.6
2023/3/24,22.2,94.1,8.5,175.1,101.6,20.6,20
2023/3/25,22,94.8,8.8,175,101.4,20.6,19.3
2023/3/26,22,95.1,8.9,175.3,102.1,20.8,19.6
2023/3/27,21.7,95.3,9,175.5,102.3,20.9,19.6
2023/3/28,21.9,94.9,9.3,176.1,102.6,21.1,19.8
2023/3/29,22,94.4,9.2,175.8,102.1,20.7,19.5
2023/3/30,21.8,93.8,9.3,175.1,101.6,20.1,18.9
2023/3/31,21.6,93.2,9.3,174.9,101.7,20.1,18.9
2023/4/1,21.7,92.4,9.4,174.4,101.1,19.7,18.7
2023/4/2,21.9,91.8,9.6,174.6,101.5,19.6,18.4
2023/4/3,22,91.6,9.6,174.8,101.4,19.6,18.9
2023/4/4,21.9,94.4,9,176.1,102.2,21.5,19.5
2023/4/5,22.5,96,8.8,176.5,101.1,21.8,20.1
2023/4/6,22.5,96.2,9,177.4,101.6,22.3,20.7
2023/4/7,22.2,96.7,9.6,177.9,101.7,22.4,20.5
2023/4/8,22.3,96.9,9.9,178.3,102,22.2,20.7
2023/4/9,22.5,96.4,9.7,178,101.8,22.1,20.6
2023/4/10,22.3,95.9,9.6,178.3,102.3,21.4,20.7
2023/4/11,22.2,95.2,9.6,177.9,102,21,20.3
2023/4/12,22.4,94.4,9.8,177.7,101.8,20.8,20.7
2023/4/13,22.4,93.3,9.6,177.4,101.3,20.6,21.3
2023/4/14,22.3,92.8,9.6,177.9,102,21.3,22.1
2023/4/15,22.1,92.7,9,177,101.2,20.9,21.3
2023/4/16,22,92.2,9.3,176.7,101,21,20.5
2023/4/17,22.1,91.2,9.5,177.7,101.7,21.4,21.8
2023/4/18,22.5,90.4,9.4,177.4,100.8,20.7,21.7
2023/4/19,22.1,92.7,9,177,101.2,20.9,21.3
2023/4/20,22,,,,102,21,
2023/4/21,22.4,86.4,9.6,178.4,101.3,21.1,21.5
2023/4/22,22.7,86.8,9.6,178.3,100.9,21,21.6
2023/4/23,22.9,87.7,9.5,178.4,100.9,21.1,21.6
2023/4/24,22.4,88.6,9.1,178.7,101,21.9,22.3
2023/4/25,21.9,89.1,9.6,179.5,101.9,21.7,22.2
2023/4/26,22,92.2,9.3,176.7,101,21,20.5
2023/4/27,22.1,91.2,9.5,177.7,101.7,21.4,21.8
2023/4/28,21.9,86.2,9.2,178.8,101.4,21.6,22
2023/4/29,22.1,86.6,9.1,178.8,101.4,22.1,22
2023/4/30,22.5,86.2,9.3,178.5,100.8,21.7,20.8
2023/5/1,22.4,85.4,9.5,178.6,101.2,21.9,20.8
2023/5/2,22.5,83.9,9.3,178.2,100.8,21.6,21.2
2023/5/3,22.2,84.1,9.6,178.7,101.3,21.9,21.5
2023/5/4,22.5,85.3,9.6,178.5,101.1,22.1,21.1
2023/5/5,22.6,85.4,9.5,178.3,101.2,21.9,21
2023/5/6,22.6,86.5,10,178.8,101.8,22.9,22
2023/5/7,22.7,88.3,10.7,178.7,101.4,22.7,22.3
2023/5/8,22.6,89.6,11.7,179.2,101.7,22.7,22.3
2023/5/9,22.8,89.5,11.8,179.2,101.6,22.9,22.6
2023/5/10,22.5,89.3,11.5,178.7,101.4,22.4,22.8
2023/5/11,22.2,89.2,12,178.6,101.8,22.4,22.8
2023/5/12,22.1,89.2,12.3,178.6,102.1,22.5,22.5
2023/5/13,22,89.5,12.4,178.4,101.7,21.9,21.8
2023/5/14,22.5,88.8,12.6,177.6,100.6,21.4,21.5
2023/5/15,22.5,87.6,12.4,177.1,100.3,21.5,21.7
2023/5/16,22.3,86.9,12.4,177.4,100.4,21.5,21.5
2023/5/17,22.5,87.3,12.4,177.6,100.7,21.3,21.5
2023/5/18,22.3,86.6,12.7,177.4,100.9,21.1,20.8
2023/5/19,22.3,86,12.5,177,100.3,21.1,21.3
2023/5/20,22.2,85.9,12.5,177.1,100.5,21.3,21.8
2023/5/21,22.1,86.1,12.5,176.9,100.7,21.2,21.7
2023/5/22,22.5,86.4,12.8,177.9,101.7,22.2,21.6
2023/5/23,22.6,87.6,13.1,178.6,101.7,22.8,22
2023/5/24,22.5,89.1,13.7,178.2,101.4,22.1,21.3
2023/5/25,22.8,88.8,13.6,177.6,101.1,21.9,21.5
2023/5/26,22.7,88.9,13.7,178.1,101.3,22,21.7
2023/5/27,23.1,90.1,14.2,178.2,101.7,21.8,21.5
2023/5/28,23.4,90.3,14.2,178.1,101.5,21.3,21.5
