Datetime,yandaoWD,chedaoWD,W
2018/8/28,2.305632,3.660978,2.89
2018/8/29,2.814514,4.79913,2.74
2018/8/30,2.928528,5.395782,2.57
2018/8/31,2.85617,4.96533,2.49
2018/9/1,2.533142,3.926756,2.41
2018/9/2,2.278868,3.687956,2.36
2018/9/3,2.404388,4.213316,2.26
2018/9/4,2.431244,4.13983,2.1
2018/9/5,2.495024,4.23132,1.88
2018/9/6,2.564788,4.68237,1.65
2018/9/7,1.82965,3.169982,1.46
2018/9/8,1.302856,1.524658,1.28
2018/9/9,1.369934,1.733978,1.11
2018/9/10,1.1651,1.415192,0.85
2018/9/11,1.108246,2.120422,0.61
2018/9/12,1.21167,2.139954,0.4
2018/9/13,1.097106,1.752654,0.22
2018/9/14,1.044646,2.847412,-0.01
2018/9/15,1.231476,2.05481,-0.25
2018/9/16,1.293396,2.024384,-0.52
2018/9/17,1.295196,2.898284,-0.82
2018/9/18,1.410552,3.117278,-1.09
2018/9/19,1.5838,2.795012,-1.28
2018/9/20,1.835356,4.06436,-1.45
2018/9/21,1.271148,2.247284,-1.59
2018/9/22,1.154876,1.984954,-1.63
2018/9/23,1.088012,1.949492,-1.59
2018/9/24,1.042114,2.135436,-1.49
2018/9/25,0.892058,2.039214,-1.37
2018/9/26,0.652312,2.126342,-1.18
2018/9/27,-0.065888,-0.699342,-1.06
2018/9/28,-0.083528,-0.493806,-0.81
2018/9/29,-0.002626,0.146544,-0.33
2018/9/30,-0.012696,0.26239,0.08
2018/10/1,0.239746,0.891234,0.35
2018/10/2,-0.173616,0.135986,0.46
2018/10/3,-0.28885,-0.137176,0.34
2018/10/4,-0.330902,-0.166688,0.18
2018/10/5,-0.404938,-0.407746,-0.01
2018/10/6,-0.546602,-0.93399,-0.14
2018/10/7,-0.575746,-0.778076,-0.18
2018/10/8,-0.616608,-0.302338,-0.2
2018/10/9,-0.90033,-1.124878,-0.18
2018/10/10,-1.22052,-1.86087,-0.1
2018/10/11,-1.521852,-2.305756,0.02
2018/10/12,-1.62079,-2.391296,0.09
2018/10/13,-1.697358,-2.509064,0.12
2018/10/14,-1.824952,-3.056428,0.06
2018/10/15,-2.576784,-4.467408,-0.16
2018/10/16,-2.666962,-4.208436,-0.3
2018/10/17,-2.738466,-4.078004,-0.49
2018/10/18,-2.576112,-3.04361,-0.61
2018/10/19,-2.614014,-3.169342,-0.75
2018/10/20,-3.13739,-5.164216,-0.85
2018/10/21,-3.51944,-5.44043,-0.91
2018/10/22,-3.721192,-4.714204,-0.98
2018/10/23,-3.781862,-5.423676,-0.97
2018/10/24,-3.640108,-5.000062,-0.95
2018/10/25,-3.319214,-3.561554,-0.9
2018/10/26,-3.24991,-3.979646,-0.92
2018/10/27,-3.42389,-4.344208,-0.94
2018/10/28,-3.5972,-4.575928,-0.95
2018/10/29,-3.29007,-3.963684,-0.96
2018/10/30,-3.333528,-4.176148,-0.96
2018/10/31,-3.229158,-3.792726,-1.07
2018/11/1,-3.34311,-3.973298,-1.26
2018/11/2,-3.440766,-3.977082,-1.62
2018/11/3,-3.50699,-4.325012,-1.84
2018/11/4,-3.238588,-3.362366,-1.91
2018/11/5,-3.10315,-3.142304,-2.02
2018/11/6,-3.775636,-4.838654,-2.17
2018/11/7,-5.030702,-8.288086,-2.24
2018/11/8,-5.947206,-10.0289,-2.36
2018/11/9,-6.214326,-9.833772,-2.49
2018/11/10,-5.860718,-8.233094,-2.58
2018/11/11,-6.19922,-9.088044,-2.61
2018/11/12,-6.168366,-8.625824,-2.63
2018/11/13,-6.136354,-8.407654,-2.52
2018/11/14,-6.036714,-7.910218,-2.41
2018/11/15,-6.096834,-8.283936,-2.19
2018/11/16,-6.16684,-7.91925,-1.91
2018/11/17,-6.371704,-8.550384,-1.59
2018/11/18,-7.157624,-10.437744,-1.23
2018/11/19,-7.522614,-11.07657,-1.01
2018/11/20,-7.41913,-10.227814,-0.79
2018/11/21,-7.306214,-9.876954,-0.74
2018/11/22,-7.429596,-9.968842,-0.78
2018/11/23,-7.541382,-10.148498,-0.81
2018/11/24,-7.473908,-9.78241,-0.82
2018/11/25,-7.25058,-8.873536,-0.91
2018/11/26,-7.21631,-9.137024,-1.09
2018/11/27,-7.180452,-9.016968,-1.36
2018/11/28,-7.152832,-8.86029,-1.66
2018/11/29,-6.906586,-8.559998,-1.98
2018/11/30,-6.886842,-8.27533,-2.33
2018/12/1,-6.906892,-8.454132,-2.65
2018/12/2,-7.062044,-8.6698,-2.99
2018/12/3,-7.141786,-8.4823,-3.33
2018/12/4,-7.62082,-9.901428,-3.58
2018/12/5,-7.950562,-10.643494,-3.71
2018/12/6,-8.410858,-10.341766,-3.8
2018/12/7,-9.22052,-13.187438,-3.82
2018/12/8,-10.118042,-15.192748,-3.76
2018/12/9,-10.441804,-15.213654,-3.71
2018/12/10,-10.795106,-15.583312,-3.66
2018/12/11,-10.840608,-15.257752,-3.63
2018/12/12,-11.097688,-15.800538,-3.54
2018/12/13,-11.099092,-15.600006,-3.4
2018/12/14,-11.104584,-14.820984,-3.29
2018/12/15,-11.056732,-14.630706,-3.28
2018/12/16,-10.992188,-14.450958,-3.28
2018/12/17,-11.068086,-14.67102,-3.31
2018/12/18,-10.888856,-14.187256,-3.38
2018/12/19,-10.45041,-12.517974,-3.48
2018/12/20,-10.31952,-12.603576,-3.56
2018/12/21,-9.984224,-11.652526,-3.71
2018/12/22,-9.923706,-11.845276,-3.86
2018/12/23,-10.288118,-12.499268,-4.01
2018/12/24,-10.41446,-12.88092,-4.16
2018/12/25,-10.388306,-12.769684,-4.27
2018/12/26,-10.769014,-13.924836,-4.37
2018/12/27,-11.173462,-14.600646,-4.37
2018/12/28,-11.522004,-15.397522,-4.38
2018/12/29,-12.314942,-17.094574,-4.43
2018/12/30,-12.662964,-17.593262,-4.47
2018/12/31,-13.44629,-19.231628,-4.44
2019/1/1,-13.627472,-19.012696,-4.5
2019/1/2,-13.599366,-18.349854,-4.39
2019/1/3,-13.441498,-17.65216,-4.31
2019/1/4,-13.164246,-16.61905,-4.26
2019/1/5,-13.036804,-16.422302,-4.18
2019/1/6,-13.316284,-17.01535,-3.94
2019/1/7,-13.100922,-16.273896,-3.69
2019/1/8,-13.179352,-16.433258,-3.36
2019/1/9,-13.46167,-17.53366,-3.12
2019/1/10,-13.767732,-17.75058,-2.95
2019/1/11,-13.74881,-17.381622,-2.74
2019/1/12,-13.87326,-17.722228,-2.58
2019/1/13,-13.682038,-16.966216,-2.32
2019/1/14,-13.349854,-16.059112,-2.02
2019/1/15,-13.645112,-16.53653,-1.89
2019/1/16,-13.814454,-17.070984,-1.87
2019/1/17,-14.105134,-18.016144,-1.78
2019/1/18,-13.840606,-17.052978,-1.81
2019/1/19,-13.572938,-16.377044,-1.82
2019/1/20,-13.359314,-15.803558,-1.89
2019/1/21,-13.374542,-16.014678,-1.95
2019/1/22,-13.310822,-15.996978,-2.06
2019/1/23,-13.105408,-15.647278,-2.19
2019/1/24,-12.889984,-14.900544,-2.28
2019/1/25,-12.296264,-13.260162,-2.4
2019/1/26,-12.308656,-13.802002,-2.63
2019/1/27,-12.574128,-14.689118,-2.83
2019/1/28,-12.495728,-14.296784,-3.04
2019/1/29,-12.774048,-15.47705,-3.29
2019/1/30,-12.954162,-15.644866,-3.5
2019/1/31,-13.015716,-15.30957,-3.66
2019/2/1,-13.428986,-16.631684,-3.76
2019/2/2,-13.279938,-15.946778,-3.81
2019/2/3,-12.855316,-14.666016,-3.93
2019/2/4,-13.018342,-15.624664,-4.03
2019/2/5,-13.199524,-16.016204,-4.09
2019/2/6,-13.108246,-15.37088,-4.17
2019/2/7,-12.429718,-12.887542,-4.31
2019/2/8,-13.239654,-16.3844,-4.27
2019/2/9,-13.917724,-18.11203,-4.29
2019/2/10,-14.298768,-18.401702,-4.3
2019/2/11,-14.636964,-18.960022,-4.26
2019/2/12,-14.694824,-18.384034,-4.24
2019/2/13,-14.624298,-18.355468,-4.18
2019/2/14,-14.688142,-18.30133,-4.08
2019/2/15,-14.739166,-18.265442,-4.01
2019/2/16,-14.82315,-18.3172,-3.94
2019/2/17,-14.866272,-18.474396,-3.81
2019/2/18,-15.054748,-18.663392,-3.62
2019/2/19,-15.207336,-19.022644,-3.46
2019/2/20,-15.15857,-18.354186,-3.19
2019/2/21,-15.059968,-18.203492,-2.8
2019/2/22,-15.189758,-18.503906,-2.43
2019/2/23,-15.078706,-18.088714,-2.07
2019/2/24,-14.792938,-17.2854,-1.69
2019/2/25,-14.342132,-16.204132,-1.45
2019/2/26,-13.966798,-15.454712,-1.3
2019/2/27,-13.969818,-15.767762,-1.23
2019/2/28,-14.081268,-16.247406,-1.3
2019/3/1,-13.876892,-15.470062,-1.27
2019/3/2,-13.830444,-15.810516,-1.22
2019/3/3,-13.920288,-15.916626,-1.14
2019/3/4,-13.72757,-15.640046,-0.84
2019/3/5,-13.284394,-14.267762,-0.62
2019/3/6,-13.140382,-14.188752,-0.42
2019/3/7,-12.69156,-12.97403,-0.16
2019/3/8,-12.769684,-13.403382,0.21
2019/3/9,-12.538482,-13.17926,0.56
2019/3/10,-12.191102,-12.268036,0.73
2019/3/11,-11.788484,-11.779694,0.74
2019/3/12,-11.483278,-11.399018,0.66
2019/3/13,-11.123842,-10.63623,0.5
2019/3/14,-11.118988,-11.33728,0.27
2019/3/15,-10.783296,-10.427064,-0.03
2019/3/16,-10.429474,-9.842682,-0.22
2019/3/17,-10.396364,-10.09311,-0.42
2019/3/18,-10.28006,-9.957886,-0.64
2019/3/19,-10.209382,-9.81662,-0.78
2019/3/20,-9.742798,-8.544128,-0.88
2019/3/21,-9.107086,-7.520356,-1.02
2019/3/22,-9.80832,-9.501618,-1.18
2019/3/23,-10.603456,-11.966888,-1.24
2019/3/24,-10.533632,-11.343628,-1.32
2019/3/25,-10.528412,-11.339082,-1.27
2019/3/26,-10.337282,-10.944734,-1.24
2019/3/27,-9.866272,-9.634126,-1.19
2019/3/28,-9.91211,-9.671356,-1.19
2019/3/29,-9.685944,-9.01706,-1.17
2019/3/30,-9.369416,-8.593536,-1.14
2019/3/31,-9.580446,-9.78302,-1.16
2019/4/1,-9.654694,-9.959504,-1.14
2019/4/2,-9.35193,-8.739778,-1.17
2019/4/3,-9.928926,-10.500398,-1.19
2019/4/4,-9.589906,-9.42868,-1.19
2019/4/5,-9.30951,-9.032806,-1.18
2019/4/6,-9.079804,-8.56186,-1.15
2019/4/7,-8.35016,-6.876892,-1.08
2019/4/8,-7.745088,-5.951112,-1.04
2019/4/9,-6.79068,-4.117066,-1.04
2019/4/10,-8.975496,-9.887574,-1.25
2019/4/11,-9.417238,-9.58728,-1.33
2019/4/12,-9.308808,-10.11734,-1.36
2019/4/13,-8.737336,-8.326692,-1.31
2019/4/14,-8.339386,-7.312836,-1.25
2019/4/15,-8.525238,-8.176666,-1.26
2019/4/16,-8.233186,-7.479858,-1.24
2019/4/17,-7.842134,-6.648164,-1.21
2019/4/18,-7.185852,-5.436036,-1.14
2019/4/19,-6.601166,-4.110992,-1.03
2019/4/20,-6.511872,-4.749116,-0.98
2019/4/21,-6.355622,-4.329438,-0.86
2019/4/22,-7.081116,-6.196656,-0.71
2019/4/23,-7.208802,-6.33902,-0.59
2019/4/24,-6.806398,-5.440888,-0.53
2019/4/25,-6.230134,-4.283448,-0.52
2019/4/26,-6.381134,-4.855622,-0.51
2019/4/27,-6.80298,-5.816162,-0.42
2019/4/28,-6.889436,-5.962738,-0.3
2019/4/29,-7.73053,-8.460908,-0.11
2019/4/30,-7.81897,-8.170776,0.16
2019/5/1,-6.985322,-6.052612,0.39
2019/5/2,-6.465332,-4.236146,0.57
2019/5/3,-6.395386,-4.934204,0.66
2019/5/4,-5.932068,-4.034912,0.65
2019/5/5,-5.659394,-3.63681,0.6
2019/5/6,-5.708008,-4.095368,0.49
2019/5/7,-5.997926,-4.301118,0.43
2019/5/8,-6.425508,-5.716584,0.49
2019/5/9,-5.953522,-3.950592,0.66
2019/5/10,-5.908754,-4.574494,0.79
2019/5/11,-5.34372,-3.425324,0.87
2019/5/12,-4.885132,-2.733276,0.85
2019/5/13,-4.623658,-2.277406,0.8
2019/5/14,-5.20456,-3.549256,0.82
2019/5/15,-5.469056,-4.416656,1.01
2019/5/16,-5.640626,-4.753998,1.2
2019/5/17,-5.358612,-4.049226,1.44
2019/5/18,-4.888336,-3.24231,1.75
2019/5/19,-4.500276,-2.533448,2.06
2019/5/20,-4.812744,-3.23462,2.31
2019/5/21,-4.979706,-3.496368,2.59
2019/5/22,-5.099366,-3.953094,2.87
2019/5/23,-4.736696,-3.321808,3.11
2019/5/24,-4.233948,-2.224152,3.3
2019/5/25,-3.289154,-0.440248,3.45
2019/5/26,-4.436554,-3.394012,3.72
2019/5/27,-4.093324,-2.46869,3.89
2019/5/28,-3.773408,-1.124268,3.8
2019/5/29,-3.865388,-1.783082,3.8
2019/5/30,-4.303376,-2.992584,3.89
2019/5/31,-4.538484,-3.641876,3.92
2019/6/1,-3.99759,-2.108856,3.9
2019/6/2,-3.720368,-1.932648,3.86
2019/6/3,-3.420198,-1.454408,3.81
2019/6/4,-2.697664,0.176604,3.71
2019/6/5,-2.000062,1.380768,3.63
2019/6/6,-1.997254,0.58136,3.6
2019/6/7,-1.850006,0.898986,3.5
2019/6/8,-1.965608,0.728516,3.42
2019/6/9,-1.824616,0.927154,3.34
2019/6/10,-1.685944,1.125274,3.28
2019/6/11,-1.460298,1.351502,3.31
2019/6/12,-1.664276,0.772034,3.38
2019/6/13,-2.092652,-0.513336,3.52
2019/6/14,-2.19928,-0.469788,3.73
2019/6/15,-1.8284,0.44812,3.89
2019/6/16,-1.436768,1.35147,4.05
2019/6/17,-1.939668,-0.121002,4.18
2019/6/18,-2.694124,-1.942474,4.4
2019/6/19,-2.537568,-1.153992,4.59
2019/6/20,-2.43515,-0.767854,4.73
2019/6/21,-1.555604,0.764038,4.99
2019/6/22,-2.460602,-1.29956,5.29
2019/6/23,-2.908784,-1.926056,5.35
2019/6/24,-2.412874,-0.943848,5.41
2019/6/25,-2.059418,-0.051086,5.55
2019/6/26,-1.685944,0.886626,5.69
2019/6/27,-1.403382,1.251006,5.78
2019/6/28,-0.873932,2.020416,5.81
2019/6/29,-0.807954,1.929382,5.78
2019/6/30,-1.635346,-0.044038,5.7
2019/7/1,-1.12198,1.235778,5.59
2019/7/2,-0.874818,1.769744,5.57
2019/7/3,-0.46103,2.549102,5.56
2019/7/4,-0.096894,2.978912,5.56
2019/7/5,-0.405274,2.230834,5.48
2019/7/6,-0.235322,2.47058,5.43
2019/7/7,-0.014894,2.605194,5.35
2019/7/8,-0.099518,2.436218,5.29
2019/7/9,-0.494142,1.27362,5.17
2019/7/10,-0.703462,1.365172,5.24
2019/7/11,-0.567354,1.472716,5.51
2019/7/12,-0.159088,2.414124,5.91
2019/7/13,-1.237152,-0.357758,6.35
2019/7/14,-1.051056,0.561462,6.68
2019/7/15,-0.824372,1.070984,6.93
2019/7/16,-0.535004,1.587768,7.09
2019/7/17,0.037932,2.737732,7.2
2019/7/18,0.21704,3.22235,7.31
2019/7/19,0.02957,2.314362,7.04
2019/7/20,0.498046,3.225922,7.2
2019/7/21,0.681792,3.649382,7.01
2019/7/22,0.823272,3.769254,6.83
2019/7/23,1.22583,4.349516,6.66
2019/7/24,1.03839,3.83038,6.56
2019/7/25,1.505066,4.804044,6.46
2019/7/26,1.919524,5.269042,6.38
2019/7/27,2.367218,5.901546,6.28
2019/7/28,2.601744,6.351714,6.17
2019/7/29,2.529602,5.640286,6.07
2019/7/30,2.46707,5.775418,5.95
2019/7/31,2.36743,5.39041,5.84
2019/8/1,1.959778,4.189084,5.48
2019/8/2,2.369628,5.53201,5.69
2019/8/3,2.35498,5.063322,5.61
2019/8/4,2.284728,5.116544,5.52
2019/8/5,2.646026,5.876494,5.43
2019/8/6,2.37271,5.29321,5.28
2019/8/7,2.565368,5.709654,5.17
2019/8/8,2.425688,5.53671,5.05
2019/8/9,2.268218,4.872312,4.97
2019/8/10,2.396942,5.282254,4.88
2019/8/11,2.307616,4.741148,4.81
2019/8/12,2.147338,4.099912,4.76
2019/8/13,2.136322,4.560056,4.73
2019/8/14,2.498656,5.301998,4.59
2019/8/15,2.552124,5.592162,4.43
2019/8/16,2.459716,5.21603,4.26
2019/8/17,2.854064,5.770566,4.06
2019/8/18,2.709166,5.732082,3.84
2019/8/19,2.588714,4.935788,3.61
2019/8/20,3.093414,6.571502,3.37
2019/8/21,3.434598,7.025054,3.13
2019/8/22,3.111144,5.72415,2.9
2019/8/23,3.002166,5.79431,2.67
2019/8/24,2.997284,5.859646,2.41
2019/8/25,2.99536,5.572142,2.11
2019/8/26,3.141692,5.660734,1.85
2019/8/27,3.173034,5.76727,1.78
2019/8/28,2.970886,5.337186,1.72
2019/8/29,2.527922,4.267668,1.68
2019/8/30,2.757202,5.061826,1.72
2019/8/31,2.57376,4.789854,1.64
2019/9/1,1.973694,3.156096,1.45
2019/9/2,1.306122,1.47232,1.24
2019/9/3,1.377258,2.325836,0.96
2019/9/4,1.541656,2.81485,0.66
2019/9/5,1.678984,3.508788,0.32
2019/9/6,1.687194,3.2724,-0.05
2019/9/7,1.835418,3.698576,-0.39
2019/9/8,1.906494,3.896146,-0.71
2019/9/9,1.931366,3.609374,-1.0
2019/9/10,2.084442,4.140196,-1.26
2019/9/11,2.37329,4.584104,-1.56
2019/9/12,2.68631,5.163816,-1.79
2019/9/13,3.414548,6.226134,-1.92
2019/9/14,3.445126,6.408414,-2.0
2019/9/15,2.548736,4.278166,-2.04
2019/9/16,2.006468,2.933868,-2.11
2019/9/17,1.40039,2.181792,-2.22
2019/9/18,0.963806,1.363434,-2.26
2019/9/19,0.596222,0.67514,-1.92
2019/9/20,0.653502,0.87094,-1.18
2019/9/21,0.473082,1.098662,-0.51
2019/9/22,0.46228,1.071716,-0.18
2019/9/23,0.5018,1.059204,-0.14
2019/9/24,0.53546,1.388214,-0.23
2019/9/25,0.58905,1.512298,-0.32
2019/9/26,0.535002,1.283234,-0.38
2019/9/27,0.45996,1.219544,-0.43
2019/9/28,0.614502,1.449492,-0.47
2019/9/29,0.57733,1.461884,-0.56
2019/9/30,0.69342,1.791718,-0.63
2019/10/1,1.094664,2.680236,-0.84
2019/10/2,1.330536,2.955138,-1.12
2019/10/3,1.11917,2.348084,-1.45
2019/10/4,1.21765,2.746368,-1.79
2019/10/5,1.11209,2.288208,-2.07
2019/10/6,-0.212372,-0.910736,-2.21
2019/10/7,-0.658998,-1.58606,-2.3
2019/10/8,-1.143158,-2.073976,-2.27
2019/10/9,-1.254364,-2.105836,-2.21
2019/10/10,-1.056306,-1.323304,-2.1
2019/10/11,-1.150208,-1.416504,-2.03
2019/10/12,-1.471498,-2.10321,-1.98
2019/10/13,-1.706604,-2.275146,-1.93
2019/10/14,-1.72995,-2.33249,-1.91
2019/10/15,-1.7706,-1.319764,-1.93
2019/10/16,-2.05594,-2.709564,-1.85
2019/10/17,-2.998108,-5.098358,-1.8
2019/10/18,-2.962952,-4.384004,-1.74
2019/10/19,-2.94275,-4.163818,-1.71
2019/10/20,-2.844636,-3.760224,-1.8
2019/10/21,-2.586732,-2.986786,-1.97
2019/10/22,-2.489168,-2.523652,-2.18
2019/10/23,-2.994782,-4.29538,-2.32
2019/10/24,-2.978546,-3.743042,-2.42
2019/10/25,-2.700196,-2.591858,-2.58
2019/10/26,-3.546418,-4.900268,-2.71
2019/10/27,-3.920106,-5.641388,-2.81
2019/10/28,-4.178528,-6.11847,-2.79
2019/10/29,-4.12439,-5.68213,-2.64
2019/10/30,-4.03354,-5.353424,-2.47
2019/10/31,-3.950562,-5.033478,-2.26
2019/11/1,-3.839082,-4.762726,-2.1
2019/11/2,-3.56427,-3.896728,-1.94
2019/11/3,-3.316652,-3.176606,-1.87
2019/11/4,-3.345154,-3.643342,-1.83
2019/11/5,-3.786226,-4.68988,-1.79
2019/11/6,-3.86139,-4.461792,-1.79
2019/11/7,-3.778932,-4.172486,-1.84
2019/11/8,-3.891114,-4.818574,-2.0
2019/11/9,-4.102022,-5.151368,-2.18
2019/11/10,-4.110688,-5.001862,-2.34
2019/11/11,-4.137482,-5.206452,-2.52
2019/11/14,-4.787262,-6.398376,-3.0
2019/11/15,-4.874848,-6.368012,-3.14
2019/11/16,-4.534852,-5.191528,-3.31
2019/11/17,-4.15143,-4.415742,-3.54
2019/11/18,-5.012178,-7.036256,-3.87
2019/11/19,-5.976106,-9.028198,-4.07
2019/11/20,-6.08902,-8.443512,-4.25
2019/11/21,-5.962282,-7.765472,-4.41
2019/11/22,-5.860292,-7.73938,-4.55
2019/11/23,-5.65976,-6.788026,-4.64
2019/11/24,-5.382538,-6.01761,-4.76
2019/11/25,-5.95102,-7.257416,-4.91
2019/11/26,-7.281586,-11.01117,-4.89
2019/11/27,-7.825348,-11.716858,-4.91
2019/11/28,-8.581056,-12.988892,-4.94
2019/11/29,-8.757538,-12.888062,-5.02
2019/11/30,-8.667786,-11.82309,-5.16
2019/12/1,-9.092346,-13.147492,-5.35
2019/12/2,-9.31955,-13.487092,-5.43
2019/12/3,-9.470918,-13.446594,-5.49
2019/12/4,-9.226198,-12.683654,-5.53
2019/12/5,-9.11905,-12.290924,-5.52
2019/12/6,-8.94217,-11.436952,-5.49
2019/12/7,-9.238832,-12.351318,-5.42
2019/12/8,-9.378846,-12.399262,-5.42
2019/12/9,-9.281006,-11.977356,-5.4
2019/12/10,-9.03351,-11.457856,-5.42
2019/12/11,-8.986238,-11.349,-5.41
2019/12/12,-9.04712,-11.221498,-5.37
2019/12/13,-8.858094,-10.774292,-5.28
2019/12/14,-8.608796,-10.101624,-5.26
2019/12/15,-8.753784,-10.672364,-5.27
2019/12/16,-8.639222,-10.345674,-5.32
2019/12/17,-8.90439,-11.13553,-5.43
2019/12/18,-9.193848,-12.172974,-5.54
2019/12/19,-10.202272,-14.351532,-5.56
2019/12/20,-10.221528,-13.778962,-5.58
2019/12/21,-10.522766,-14.054444,-5.57
2019/12/22,-10.579224,-14.224182,-5.57
2019/12/23,-10.728882,-13.824646,-5.57
2019/12/24,-10.418854,-13.069428,-5.58
2019/12/25,-10.337006,-12.649444,-5.5
2019/12/26,-10.527344,-12.894806,-5.43
2019/12/27,-11.0459,-14.503724,-5.35
2019/12/28,-10.980988,-14.196778,-5.32
2019/12/29,-11.129914,-14.014038,-5.32
2019/12/30,-10.879242,-13.82721,-5.35
2019/12/31,-10.84311,-13.229034,-5.43
2020/1/1,-11.352814,-14.315918,-5.4
2020/1/2,-11.27765,-14.441924,-5.32
2020/1/3,-11.461488,-14.663726,-5.39
2020/1/4,-11.700714,-15.08899,-5.37
2020/1/5,-11.597902,-14.474518,-5.3
2020/1/6,-11.143648,-13.316254,-5.24
2020/1/7,-11.860352,-14.67804,-5.19
2020/1/8,-11.928222,-15.558654,-5.14
2020/1/9,-12.079316,-15.512298,-5.05
2020/1/10,-12.503174,-16.2901,-4.91
2020/1/11,-12.681886,-16.495544,-4.77
2020/1/12,-12.845672,-16.92691,-4.6
2020/1/13,-12.956544,-16.78125,-4.47
2020/1/14,-12.548248,-15.510498,-4.34
2020/1/15,-12.483368,-15.15631,-4.23
2020/1/16,-13.204408,-17.514556,-4.16
2020/1/17,-13.333344,-17.258728,-4.1
2020/1/18,-13.458282,-17.080566,-4.06
2020/1/19,-13.203614,-16.359436,-3.92
2020/1/20,-13.076996,-16.036652,-3.85
2020/1/21,-12.753816,-14.93509,-3.81
2020/1/22,-12.717834,-15.21048,-3.83
2020/1/23,-12.876496,-15.632934,-3.94
2020/1/24,-12.636506,-15.061432,-4.06
2020/1/25,-12.58783,-15.272492,-4.03
2020/1/26,-12.297394,-14.35199,-3.74
2020/1/27,-12.196442,-14.933502,-3.23
2020/1/28,-12.353576,-15.205352,-2.78
2020/1/29,-12.528442,-15.684814,-2.51
2020/1/30,-12.411102,-15.164856,-2.53
2020/1/31,-12.43924,-15.260284,-2.64
2020/2/1,-12.535676,-15.245942,-2.82
2020/2/2,-12.202332,-14.111602,-3.03
2020/2/3,-12.158448,-14.172454,-3.25
2020/2/4,-12.149018,-14.50116,-3.41
2020/2/5,-12.094482,-14.318482,-3.55
2020/2/6,-11.657838,-12.21344,-3.63
2020/2/7,-11.447876,-12.55838,-3.67
2020/2/8,-11.675416,-13.888154,-3.61
2020/2/9,-11.77417,-14.057496,-3.41
2020/2/10,-11.848878,-14.01587,-3.2
2020/2/11,-11.77298,-13.598174,-3.12
2020/2/12,-11.674226,-13.218476,-3.08
2020/2/13,-11.680542,-13.192626,-3.06
2020/2/14,-11.417848,-12.331512,-3.0
2020/2/15,-11.007112,-11.771362,-3.03
2020/2/16,-11.274506,-12.041778,-2.94
2020/2/17,-11.377534,-13.615082,-2.81
2020/2/18,-11.369294,-13.56894,-2.66
2020/2/19,-11.453644,-13.008758,-2.48
2020/2/20,-11.419526,-13.574646,-2.46
2020/2/21,-11.178986,-11.94815,-2.53
2020/2/22,-11.201142,-12.924958,-2.61
2020/2/23,-11.29361,-12.405854,-2.69
2020/2/24,-11.114808,-11.82074,-2.76
2020/2/25,-10.714814,-10.87433,-2.88
2020/2/26,-10.399872,-10.116578,-2.97
2020/2/27,-10.407654,-10.967378,-2.99
2020/2/28,-10.328828,-10.22168,-2.95
2020/2/29,-10.69867,-12.275848,-2.91
2020/3/1,-10.601106,-11.870452,-2.89
2020/3/2,-10.549652,-11.658782,-2.84
2020/3/3,-10.690216,-12.297944,-2.73
2020/3/4,-10.718294,-12.30896,-2.61
2020/3/5,-10.76941,-12.288636,-2.46
2020/3/6,-10.712952,-12.180816,-2.22
2020/3/7,-10.700806,-11.691742,-2.01
2020/3/8,-10.56006,-11.215698,-1.86
2020/3/9,-10.118286,-9.915436,-1.76
2020/3/10,-10.155396,-10.135194,-1.71
2020/3/11,-10.332062,-11.221008,-1.57
2020/3/12,-10.325592,-10.89856,-1.46
2020/3/13,-10.236238,-10.93576,-1.41
2020/3/14,-10.061464,-10.765626,-1.39
2020/3/15,-10.226776,-11.155488,-1.28
2020/3/16,-10.170044,-10.542054,-1.22
2020/3/17,-10.070648,-10.586578,-1.21
2020/3/18,-10.025116,-10.219482,-1.3
2020/3/19,-9.947694,-10.095826,-1.4
2020/3/20,-9.929566,-10.112518,-1.43
2020/3/21,-9.80713,-9.851166,-1.46
2020/3/22,-9.579712,-9.118196,-1.35
2020/3/23,-9.434144,-9.273498,-1.21
2020/3/24,-9.418396,-9.232086,-1.17
2020/3/25,-9.370728,-9.010804,-1.21
2020/3/26,-9.239534,-8.859436,-1.29
2020/3/27,-9.146424,-9.016418,-1.42
2020/3/28,-9.451722,-10.607514,-1.46
2020/3/29,-9.80542,-11.230012,-1.29
2020/3/30,-10.1532,-11.26584,-0.87
2020/3/31,-10.351044,-11.818054,-0.39
2020/4/1,-10.44922,-12.326354,0.11
2020/4/2,-10.176178,-11.029634,0.46
2020/4/3,-10.063294,-10.50824,0.65
2020/4/4,-10.028108,-10.68219,0.72
2020/4/5,-9.889252,-10.196504,0.83
2020/4/6,-9.804016,-9.969116,1.01
2020/4/7,-9.549226,-9.41153,1.17
2020/4/8,-9.351746,-9.307556,1.21
2020/4/9,-9.046022,-8.745606,1.16
2020/4/10,-8.438294,-6.997834,1.0
2020/4/11,-8.924988,-8.797302,0.68
2020/4/12,-9.643342,-10.965942,0.49
2020/4/13,-9.426636,-10.189332,0.35
2020/4/14,-9.168274,-9.144104,0.26
2020/4/15,-8.877686,-8.88977,0.13
2020/4/16,-8.404512,-7.493836,-0.03
2020/4/17,-7.6026,-5.772004,-0.22
2020/4/18,-7.686524,-6.166046,-0.41
2020/4/19,-8.26642,-8.782838,-0.57
2020/4/20,-8.485382,-8.677888,-0.71
