Datetime,Strain1,Strain2,Strain3,Strain4
2017-11-29,,,-145.1718536,-163.233316
2017-11-30,,,-145.1322397,
2017-12-01,,,,-154.7300746
2017-12-02,,,,
2017-12-03,,,,
2017-12-04,-100.8734066,-89.64102928,,-160.4529608
2017-12-05,,,-153.3990836,-158.2419679
2017-12-06,-105.6528942,,,
2017-12-07,-109.0243735,-92.93987039,,
2017-12-08,-110.7071227,,,
2017-12-09,-112.8810488,,-165.293879,-160.6055753
2017-12-10,,-93.23195693,-167.4086564,
2017-12-11,,,,
2017-12-12,,-89.60628241,,
2017-12-13,-118.4647726,,,-159.3917333
2017-12-14,,,-163.6800209,
2017-12-16,-118.549736,,,
2017-12-17,,,,
2017-12-18,,,-163.6989288,-165.7032018
2017-12-19,,,-164.9095083,
2017-12-20,,,,-169.1956972
2017-12-21,,,,
2017-12-22,,,,
2017-12-23,,-93.00958769,-168.6376812,
2017-12-24,,,,
2017-12-25,,,,-170.7168105
2017-12-26,,,,
2017-12-27,,,,-172.4546041
2017-12-28,,,,
2017-12-29,,-91.91502403,,
2017-12-30,,,,
2017-12-31,,,,
2018-01-01,,,,
2018-01-02,,,,
2018-01-03,,,,
2018-01-04,,,,
2018-01-05,,,,-162.5262781
2018-01-06,-124.5566417,,,-169.2624615
2018-01-07,-126.2128857,,,
2018-01-08,,,-176.5503329,-172.9854693
2018-01-09,,,,-178.5545742
2018-01-10,,,,-182.7090378
2018-01-11,,-111.3074117,-184.6830487,-185.4919795
2018-01-12,,-113.9709379,-187.8784762,-185.0051053
2018-01-13,,,,
2018-01-14,,,,
2018-01-15,-144.7852126,,-193.6781,
2018-01-16,-143.1702663,,-193.4796682,
2018-01-17,,-116.3671973,,
2018-01-18,,-116.8257504,,-185.0647969
2018-01-19,-142.4686341,,,
2018-01-20,,,,-182.8510596
2018-01-21,,,,
2018-01-22,-139.6711275,,,-182.9076553
2018-01-23,,-115.1993944,-182.208451,-184.1472559
2018-01-24,,,,
2018-01-25,,,,
2018-01-26,,-120.9004638,,
2018-01-27,-140.2184233,,,-179.8928529
2018-01-28,,,,
2018-01-29,,-126.8308269,,
2018-01-30,,,,
2018-01-31,,,,-194.0462952
2018-02-01,,,,
2018-02-02,,,-204.858772,
2018-02-03,,-131.1860206,,-196.6203532
2018-02-04,,,-205.9132572,
2018-02-05,,-132.1072369,,
2018-02-06,,-132.8442938,,
2018-02-07,,-133.0345186,,
2018-02-08,-159.9485693,,,
2018-02-09,-161.4140379,,-207.9807767,
2018-02-10,,,,
2018-02-11,,,,
2018-02-12,,,,
2018-02-13,-153.2449642,,,
2018-02-14,-152.5510424,,,
2018-02-15,-149.0434986,-122.042214,,-192.6637365
2018-02-16,,,-192.7881344,-189.1892483
2018-02-17,-144.6848378,,,
2018-02-18,,,-188.2076227,-188.8670788
2018-02-19,-139.6390401,-119.1264731,,-185.4989079
2018-02-20,-138.7993406,,,
2018-02-21,,,,-184.5774865
2018-02-22,,,,
2018-02-23,-142.7632154,,-183.0130265,
2018-02-24,-143.341457,,,
2018-02-25,,,,-188.6715106
2018-02-26,-140.8452171,,,
2018-02-27,,,,
2018-02-28,,,,-184.7480069
2018-03-01,,,,
2018-03-02,,-118.7770792,,
2018-03-03,-134.7868508,,,
2018-03-04,,-117.0989136,,-183.3571851
2018-03-05,,-115.5637182,-156.6355575,-178.564649
2018-03-06,-131.5679284,,-156.5034873,
2018-03-07,,,,-175.5058125
2018-03-08,,-117.300451,-160.739026,-178.1970812
2018-03-09,,,-163.8419941,
2018-03-10,-138.4907333,,,
2018-03-11,,-119.5792781,,-188.1460745
2018-03-12,,,-165.2089801,
2018-03-13,,,,
2018-03-14,,-114.0027889,,-185.0404571
2018-03-15,-127.5442407,,-145.7794516,
2018-03-16,-122.484047,,,
2018-03-17,-122.2936749,,,
2018-03-18,,-109.629376,,-174.1808262
2018-03-19,,,,
2018-03-20,,,-146.6598524,
2018-03-21,-128.8332449,,,
2018-03-22,,-116.7791036,,
2018-03-23,,,,
2018-03-24,-133.5582266,,-154.3647297,-188.4230997
2018-03-25,-130.3992385,,-150.2376087,
2018-03-26,-128.0235561,,-146.0011982,
2018-03-27,-125.5048744,,,
2018-03-28,,,,-181.6794658
2018-03-29,-118.2612862,,,
2018-03-30,,,,
2018-03-31,,,,
2018-04-01,,-98.95543825,-123.2638227,-173.0209129
2018-04-02,,,,
2018-04-03,-103.3364715,,,-168.892542
2018-04-04,,,,
2018-04-05,-99.10480355,-90.9978413,,
2018-04-06,-97.61547715,-93.25810091,,-156.980376
2018-04-07,,,,
2018-04-08,-108.5448358,,,
2018-04-09,,-98.01769604,,
2018-04-10,,-96.70828134,,-173.3668272
2018-04-11,-103.3344406,,,
2018-04-12,,,,
2018-04-13,,-89.89278004,,-164.5321565
2018-04-14,,,,
2018-04-15,,,,-163.4322445
2018-04-16,-104.8037083,,,-166.8536024
2018-04-17,,,-130.370066,
2018-04-18,,-95.46954736,,
2018-04-19,-104.1473215,,,
2018-04-20,,-91.65183073,,-170.0707686
2018-04-21,,-89.12319965,-120.5825056,-168.1502163
2018-04-22,-94.7321605,,-111.5947685,
2018-04-23,,,-106.43323,
2018-04-24,,-88.67334171,,
2018-04-25,-99.28303986,-90.64625411,,
2018-04-26,,,-116.4653725,
2018-04-27,,,,-169.7297738
2018-04-28,,-89.66524956,-113.7101352,
2018-04-29,,,,
2018-04-30,,,,-165.2018691
2018-05-01,,-82.17864434,,
2018-05-02,-86.80457611,,-87.70859348,-161.6592925
2018-05-03,-85.92765647,,-88.49535565,
2018-05-04,,,,-163.3893453
2018-05-05,,,,-164.491749
2018-05-06,-84.03007782,-78.68507226,,
2018-05-07,,,,
2018-05-08,-87.67114035,-81.64956021,,
2018-05-09,,,-98.04928962,-164.2124527
2018-05-10,-90.08756719,,-101.896633,
2018-05-11,,,,-166.6388922
2018-05-12,,,-101.1771894,
2018-05-13,,-84.53546783,-97.13518118,
2018-05-14,,-83.77673756,-95.64013437,
2018-05-15,-85.095284,,,
2018-05-16,,,,-163.4289713
2018-05-17,-77.31833842,-74.24129035,-72.14569267,-161.0065003
2018-05-18,,,,
2018-05-19,-72.84133357,,,-157.4434054
2018-05-20,,,,
2018-05-21,,,,
2018-05-22,,,,
2018-05-23,-76.10634932,,-69.29884784,
2018-05-24,-79.28991822,,-75.34486528,
2018-05-25,-79.24211705,-76.24257068,,
2018-05-26,-78.11019641,,,-159.9994125
2018-05-27,,,-67.98773026,-160.1834736
2018-05-28,,,,-160.1743579
2018-05-29,,,,
2018-05-30,-77.25898647,,-82.40646017,-161.102116
2018-05-31,-75.48133389,-75.22602619,,-161.5453068
2018-06-01,,,-85.1629528,
2018-06-02,,,-88.08485279,
2018-06-03,,-80.93850826,,
2018-06-04,,,-96.27007819,
2018-06-05,,,,
2018-06-06,-77.79143875,,,
2018-06-07,,,-86.85802097,-162.0391432
2018-06-08,-75.20968454,,-83.02359162,
2018-06-09,-72.84062148,-70.72771827,,-158.1596594
2018-06-10,,,-76.92664937,-158.2887586
2018-06-11,,,,
2018-06-12,-72.05884618,,-82.9289444,
2018-06-13,,-69.50164789,-81.71607491,
2018-06-14,-67.41660239,,,
2018-06-15,,,,
2018-06-16,,,-81.45765475,
2018-06-17,-56.81880341,,,
2018-06-18,,,-81.70226965,-147.2729987
2018-06-19,,-56.82042496,,
2018-06-20,-52.70728238,,-75.33710154,
2018-06-21,,,,
2018-06-22,,,,
2018-06-23,,,,
2018-06-24,,,,
2018-06-26,-51.85700237,,,
2018-06-27,-50.55964572,,,-143.6276188
2018-06-28,,-54.02474851,,
2018-06-29,-45.68906791,-51.9138492,,
2018-06-30,,,,
2018-07-01,,,,-140.2236501
2018-07-02,,-51.76891113,,-140.1877002
2018-07-03,,,-47.14978469,
2018-07-04,,,-44.10495843,
2018-07-05,-46.94452634,-55.83098117,,
2018-07-06,,,,
2018-07-07,,,,
2018-07-08,,-58.64270735,,
2018-07-09,,,-45.23644393,-148.031381
2018-07-10,,-60.44006845,,
2018-07-11,-54.08464098,-61.57834416,,
2018-07-12,,,-37.29528896,
2018-07-13,,-64.13267537,,
2018-07-14,,,,-147.6349706
2018-07-15,,,,-146.2491566
2018-07-16,,-60.92132844,,
2018-07-17,-42.29877295,-63.34898793,-49.95495796,
2018-07-18,,-60.54517452,,
2018-07-19,,,-58.90155222,
2018-07-20,,-47.17185047,-54.10314203,
2018-07-21,-38.78871463,,-57.14423885,
2018-07-22,,,,
2018-07-23,,,,
2018-07-24,-33.33622917,-55.05706293,,
2018-07-25,-34.68565621,,-70.96736495,-141.7003159
2018-07-26,,,,-138.6632047
2018-07-27,-41.65913986,,,
2018-07-28,-34.51823948,,-57.121556,
2018-07-29,,,-63.11991453,-144.7846487
2018-07-30,-33.57566274,,-63.45252395,
2018-07-31,-33.08678534,,,
2018-08-01,,,,-141.2076367
2018-08-02,,-46.62862605,,
2018-08-03,,,,
2018-08-04,,-50.23682929,-65.1167421,
2018-08-05,-33.40307773,,,
2018-08-06,,-45.63809121,,-136.0275825
2018-08-07,-32.00161678,-49.21569016,,
2018-08-08,,,,
2018-08-09,,,,
2018-08-10,,-41.95763629,-50.02068352,-134.2178047
2018-08-11,-27.28614103,-43.87804447,,
2018-08-12,-27.93500742,,,
2018-08-13,,,,
2018-08-14,,-43.778984,,
2018-08-15,,-45.63815491,,
2018-08-16,-26.47186188,,,
2018-08-17,,,,
2018-08-18,,,,
2018-08-19,,-44.24778229,,-134.7918821
2018-08-20,,,,
2018-08-21,-36.0408973,,,
2018-08-22,,,,
2018-08-23,-33.05973535,,,-138.3588172
2018-08-24,,-40.8447192,,
2018-08-25,,,,
2018-08-26,,-40.13303868,-80.04701212,-139.1619344
2018-08-27,,,-79.00490718,
2018-08-28,-33.72917099,,,
2018-08-29,,,,
2018-08-30,,-39.46853127,-65.77606196,
2018-08-31,,,,
2018-09-01,-26.95978577,,,
2018-09-02,,-40.20450072,,
2018-09-03,,,,
2018-09-04,-26.89851785,,,
2018-09-05,-28.46977816,,-62.03651422,
2018-09-06,-27.97460886,,,
2018-09-07,-27.5923865,,-70.08112791,-131.7912453
2018-09-08,,,-81.08074702,-133.9908088
2018-09-09,,,-89.83483615,-135.8169684
2018-09-10,,,,
2018-09-11,,-41.83309992,,
2018-09-12,,,,-136.5986686
2018-09-13,,,,-136.3651126
2018-09-14,,-41.43949285,-94.15742974,-135.0716889
2018-09-15,-35.74956332,-40.99093034,,
2018-09-16,,,,
2018-09-17,,,,
2018-09-18,,,-81.78402694,
2018-09-19,,,-75.98549515,-130.6029168
2018-09-20,,,,
2018-09-21,-26.90835277,,,-127.7027277
2018-09-22,-28.9315279,,,
2018-09-23,,,,
2018-09-24,,,,
2018-09-25,,-38.02103447,-89.24818004,
2018-09-26,-34.01970129,,,
2018-09-27,-34.96497985,-40.25993721,,
2018-09-28,,-43.34403163,,
2018-09-29,,,-105.3765413,
2018-09-30,-46.09530083,,,
2018-10-01,,,-115.6685275,-149.0092402
2018-10-02,-48.92330432,,,
2018-10-03,,,-127.9197786,
2018-10-04,-51.14236831,,,
2018-10-05,-52.26202192,-52.15270458,-133.0188449,-150.5429099
2018-10-06,,-51.86244569,,
2018-10-07,,,-136.0871428,-151.3161405
2018-10-08,,,,
2018-10-09,,,-135.9857774,
2018-10-10,-53.57023383,-55.14412123,-135.4741398,
2018-10-11,-58.60238548,,,-153.6525309
2018-10-12,,,,
2018-10-13,-63.50194963,,,-159.9175978
2018-10-14,-63.15795785,,,
2018-10-15,,,,-153.9293163
2018-10-16,-64.65640027,,,
2018-10-17,,,,
2018-10-18,,-64.52248583,,
2018-10-19,,-64.24306626,,-159.0496189
2018-10-20,-66.33654405,,-144.5052398,
2018-10-21,-68.02307108,,,-156.8246733
2018-10-22,-69.75138148,-67.87818155,,-156.607009
2018-10-23,,,,
2018-10-24,,-69.86552411,,
2018-10-25,-75.8670881,,,-162.1600469
2018-10-26,-73.62243144,,,
2018-10-27,,-69.64418864,,
2018-10-28,,-70.70532464,,-165.5501974
2018-10-29,-78.09006946,-71.39863601,-147.4360413,
2018-10-30,,,,
2018-10-31,,,,
2018-11-01,-77.68292688,-70.57753627,,
2018-11-02,,,,
2018-11-03,-77.21076905,,,
2018-11-04,,-69.76604942,-152.3865374,
2018-11-05,-75.0982728,-68.83286403,-147.9964014,
2018-11-06,,,,
2018-11-07,,-71.15891155,-146.1224059,-153.332315
2018-11-08,,,-148.6852064,
2018-11-09,,,,
2018-11-10,,,,
2018-11-11,,-79.66852823,,-161.3530157
2018-11-12,,,-151.5845653,
2018-11-13,,,-152.0103756,
2018-11-14,,,,-168.023213
2018-11-15,,,,
2018-11-16,-93.18948285,,,
2018-11-17,,,,
2018-11-18,,-88.88134702,-155.4357234,-168.0323812
2018-11-19,,,,
2018-11-20,,,,
2018-11-21,,,-164.1720191,
2018-11-22,-106.8180296,,-164.7528567,
2018-11-23,,,,
2018-11-24,-110.7398023,-96.3275929,,-184.7451046
2018-11-25,,-96.77283084,,
2018-11-26,-108.853256,,,
2018-11-27,,,,-182.7496496
2018-11-28,,,,-182.2065601
2018-11-29,,,,-181.0962502
2018-11-30,,,,-179.8273264
2018-12-01,,,,
2018-12-02,,-90.87864307,,-175.5628021
2018-12-03,,,-155.5512833,
2018-12-04,,,-153.122688,
2018-12-05,-99.61505146,,,-171.0687585
2018-12-06,,,-156.6517443,-169.8011056
2018-12-07,,,,-167.0055876
2018-12-08,,,,
2018-12-09,,-101.4902031,-169.7317297,
2018-12-10,,-104.5447243,,
2018-12-11,,,,
2018-12-12,,,,
2018-12-13,-125.0223771,,,
2018-12-14,,,,-187.7433341
2018-12-15,,,,
2018-12-16,,-113.6526267,,-191.178908
2018-12-17,,,,
2018-12-18,,,,-192.9634416
2018-12-19,,,,
2018-12-20,-130.173785,,-189.7502838,
2018-12-21,,,,-190.1544403
2018-12-22,,,,
2018-12-23,,,-177.8823162,-184.2172183
2018-12-24,,-109.3433466,,-185.0771749
2018-12-25,,-109.0415366,-180.2945213,-186.5678729
2018-12-26,-121.1447226,,,
2018-12-27,-121.602823,-109.5468072,,-180.7949958
2018-12-28,,,,
2018-12-29,,-112.2325978,,
2018-12-30,,,,
2018-12-31,,,-193.0380497,-181.0494119
2019-01-01,,,-196.1685931,
2019-01-02,,,,
2019-01-03,,,-199.8904918,-193.8146699
2019-01-04,,,-200.9642648,-198.5713576
2019-01-05,-142.3112867,,,-197.5380095
2019-01-06,,,,
2019-01-07,,,,
2019-01-08,,,-203.7900437,
2019-01-09,,,,-198.9552128
2019-01-10,,,,
2019-01-11,,,,-201.585537
2019-01-12,,,,
2019-01-13,,-133.4118117,-207.0423026,-206.6973633
2019-01-14,,-134.4493908,-207.9699787,-208.726733
2019-01-15,,,,
2019-01-16,,-136.2349713,-208.1288136,-207.0075027
2019-01-17,,,,
2019-01-18,-159.4020341,-137.8222355,,
2019-01-19,,,-211.5516821,-213.0174976
2019-01-20,-157.4195015,-137.4157057,,
2019-01-21,,-137.0483672,,
2019-01-22,,-137.5252538,-211.7894113,-213.4378534
2019-01-23,,,-211.6463174,-214.4684429
2019-01-24,-157.547354,-135.5749877,,
2019-01-25,-156.9756343,,-209.8919433,
2019-01-26,,,,
2019-01-27,,,,
2019-01-28,,-132.0180133,,
2019-01-29,,,-204.9472365,-204.2180253
2019-01-30,,-130.1695103,-202.6205353,-203.1310995
2019-01-31,-146.817215,,,-202.4587895
2019-02-01,-146.2772215,,,
2019-02-02,,-131.2589831,,-203.1275573
2019-02-03,,,-200.4028894,-203.7432451
2019-02-04,,-130.0921628,,-203.9196037
2019-02-05,,-130.0348724,-199.6421832,
2019-02-06,,,-199.1853245,
2019-02-07,-148.2831197,,,-203.777949
2019-02-08,-142.275194,-129.0524793,,
2019-02-09,-141.076578,,,
2019-02-10,,,,-197.9665095
2019-02-11,,,,
2019-02-12,-152.2183509,,,
2019-02-13,-150.4831967,,,-203.1520442
2019-02-14,,-137.4332272,,
2019-02-15,,,,
2019-02-16,,,,
2019-02-17,-158.2380349,,,-207.3774471
2019-02-18,,,,
2019-02-19,,,-205.4758703,-206.5115685
2019-02-20,,-141.7513408,,-210.0000543
2019-02-21,,-143.2247564,,-211.3924148
2019-02-22,,,,
2019-02-23,,,,
2019-02-24,,-145.6819224,,
2019-02-25,,,-209.5827155,
2019-02-26,,-144.4600191,-208.0310097,-220.6637782
2019-02-27,-165.6194698,,,
2019-02-28,-164.2014999,-142.960559,,
2019-03-01,-164.4071495,,,-216.785513
2019-03-02,-163.5957168,,,
2019-03-03,-162.3486387,,,
2019-03-04,,-142.2143742,,-218.5814542
2019-03-05,,-141.7267603,,-219.6024573
2019-03-06,-162.0645739,,,
2019-03-07,,-141.3195931,,-219.0451995
2019-03-08,,,,
2019-03-09,-162.6836509,-141.9295524,,
2019-03-10,-162.232804,,-198.0839944,
2019-03-11,,,,
2019-03-12,-159.4905352,-138.5533597,,
2019-03-13,,-136.3094453,,
2019-03-14,-153.6997269,-133.6255984,-191.4893363,-216.4660155
2019-03-15,,,-187.2637744,
2019-03-16,,,,
2019-03-17,,,-181.9659439,
2019-03-18,,-125.8144756,,
2019-03-19,-141.3187604,-124.1816032,,
2019-03-20,,-123.1751815,-171.8527601,
2019-03-21,,,,
2019-03-22,,,,-199.7671528
2019-03-23,,-120.1025658,,
2019-03-24,-135.5824891,,,
2019-03-25,-135.7209111,,-168.696609,
2019-03-26,-137.3323047,-120.6572229,,
2019-03-27,-136.6449705,-119.4865771,,
2019-03-28,,,,
2019-03-29,-132.720049,,,
2019-03-30,-131.8609522,,,
2019-03-31,,,,
2019-04-01,,-116.8670041,,
2019-04-02,,,,
2019-04-03,-127.9339953,,-155.5884809,
2019-04-04,,,,
2019-04-05,,,-153.903201,-197.9117611
2019-04-06,,-114.77884,-150.6259813,
2019-04-07,-127.481579,-113.087587,,-197.9474816
2019-04-08,,,-141.8320071,
2019-04-09,,,,-194.9456597
2019-04-10,,-106.7937209,-133.9212907,
2019-04-11,,-109.1007281,,
2019-04-12,,,,-190.778971
2019-04-13,,-110.7442197,,
2019-04-14,,,,
2019-04-15,,-108.9073283,,
2019-04-16,,,,-194.2528294
2019-04-17,,,-139.4434092,
2019-04-18,-117.531027,-105.1033074,-136.5826765,-194.7491426
2019-04-19,,,-131.0537012,
2019-04-20,,,-125.3838953,
2019-04-21,,,-122.6448716,
2019-04-22,-108.7590278,-99.8245084,,-187.4441906
2019-04-23,,,,
2019-04-24,,,-118.0114,
2019-04-25,,,-113.7748409,
2019-04-26,,-98.40611931,,
2019-04-27,,-98.56953227,,
2019-04-28,,-98.92443108,,
2019-04-29,-106.8871586,,-119.1743977,
2019-04-30,,,,-186.0236438
2019-05-01,,,,
2019-05-02,-111.6227262,,-126.4123666,
2019-05-03,,,-130.4753898,-192.4062491
2019-05-04,,,,-191.5386204
2019-05-05,,,,-190.1514023
2019-05-06,,-97.18081921,,
2019-05-07,-105.6415103,,,
2019-05-08,,,,
2019-05-09,-107.7901086,-97.30245801,,
2019-05-10,,,,
2019-05-11,-106.3781674,,,
2019-05-12,,,,
2019-05-13,-100.004104,,-128.6407541,
2019-05-14,,,,
2019-05-15,,-92.99557433,-126.5724289,
2019-05-16,,,-121.3493295,
2019-05-17,-102.5903169,-94.92005677,,
2019-05-18,,-94.14511724,-112.6921496,
2019-05-19,,,,-186.8572599
2019-05-20,,,,
2019-05-21,,,-111.2768528,
2019-05-22,,,-119.7552205,-190.0769952
2019-05-23,,,-120.6968137,
2019-05-24,,,-125.5985916,
2019-05-25,-100.8661485,,,
2019-05-26,-99.95398158,,-112.4312413,-189.419374
2019-05-27,-104.1607045,,,-188.7941907
2019-05-28,-96.08868093,,-103.4357681,
2019-05-29,,,,
2019-05-30,,-93.77849377,,
2019-05-31,-100.0665529,-92.67424424,,
2019-06-01,,,,
2019-06-02,,-92.66759079,-116.7187563,-191.8876544
2019-06-03,,-89.78960438,-112.0638438,
2019-06-04,,,-106.8259236,-189.3489997
2019-06-05,,,,
2019-06-06,,,,
2019-06-07,,-79.77907126,-95.69366692,
2019-06-08,-84.45480557,,-94.00672001,
2019-06-09,,,,
2019-06-10,,,,
2019-06-11,-78.85145295,,,
2019-06-12,,,,
2019-06-13,-77.33689241,,,
2019-06-14,,-80.41333833,-96.3866011,
2019-06-15,,-80.41312584,-100.9586626,
2019-06-16,-81.712864,,,
2019-06-17,,,,
2019-06-18,,-81.42075904,,
2019-06-19,,-82.02951141,-98.52152117,-180.2796093
2019-06-20,,,-95.1210959,
2019-06-21,,,-85.81657558,
2019-06-22,,,,
2019-06-23,,-81.6475168,,
2019-06-24,,-84.74033505,,
2019-06-25,-87.85785571,,,
2019-06-26,-90.64519937,-83.24969931,,-182.6679531
2019-06-27,,-77.3161294,,
2019-06-28,,-78.45198012,,
2019-06-29,,,-77.36335259,
2019-06-30,-74.33497819,,,
2019-07-01,,-84.35749219,,
2019-07-02,,,,-179.243588
2019-07-03,,,,-168.4302386
2019-07-04,-82.42674113,,,
2019-07-05,,,-76.09891163,
2019-07-06,-74.07300189,,,
2019-07-07,,,-69.23829409,
2019-07-08,-74.63661195,,,-174.1073826
2019-07-09,,,-75.7244534,
2019-07-10,,,-84.12820575,
2019-07-11,-74.53564695,,,
2019-07-12,,,,-170.1014626
2019-07-13,,-70.38786864,,
2019-07-14,,-73.98612098,-94.51365487,
2019-07-15,-82.11506486,,-91.16851882,
2019-07-16,,,,
2019-07-17,,,,-181.337584
2019-07-18,,,-75.09081712,
2019-07-19,,,-75.10056885,-182.2235597
2019-07-20,,,,
2019-07-21,,-62.4044023,-66.96193429,-177.8822376
2019-07-22,-65.31764304,-67.83265486,,
2019-07-23,-63.34410968,,-64.45718029,-176.3748651
2019-07-24,,,-61.75734219,
2019-07-25,,,,-175.6773565
2019-07-26,,,,-169.9203527
2019-07-27,,,,
2019-07-28,,,,
2019-07-29,,,,-160.8374699
2019-07-30,,,,
2019-07-31,,,,
2019-08-01,,,,
2019-08-02,,,,
2019-08-03,-51.85494245,-45.13412475,-56.03588045,
2019-08-04,,,,
2019-08-05,-41.12127758,,,
2019-08-06,-48.98598013,-54.53220801,,-160.6503397
2019-08-07,,-49.94326318,,
2019-08-08,,-50.65372475,,
2019-08-09,-45.36030656,,,
2019-08-10,-45.40705539,,-68.8864328,-159.2874285
2019-08-11,-46.9226446,-46.37903869,,
2019-08-12,,-50.37699628,,
2019-08-13,,-50.92154668,,-160.952528
2019-08-14,,,-77.03091708,
2019-08-15,,,,
2019-08-16,-44.9630899,,-76.05801252,
2019-08-17,,,-76.43282062,
2019-08-18,,,-76.27514465,-155.6134405
2019-08-19,,-44.14189621,,
2019-08-20,,,-78.27226721,
2019-08-21,,,-78.43343809,-150.2784396
2019-08-22,-36.87599908,,,
2019-08-23,,,,
2019-08-24,-34.32866344,,,
2019-08-25,-34.99874886,-38.50626922,-74.72109856,
2019-08-26,,-37.20061112,-74.52924991,-147.3696466
2019-08-27,-31.53899838,,-70.98803358,-147.2021459
2019-08-28,,-36.2996976,,
2019-08-29,-29.07258725,,,
2019-08-30,,-38.90074501,,-148.8021573
2019-08-31,,-42.30276475,,-151.2603903
2019-09-01,,-43.32557526,,
2019-09-02,,,,
2019-09-03,,-46.02158267,,
2019-09-04,,-45.52656675,,-148.8303543
2019-09-05,,,,
2019-09-06,-35.78545176,-43.26704719,-95.04938269,
2019-09-07,,,,
2019-09-08,,,-95.58164323,
2019-09-09,,,-96.8955891,
2019-09-10,,,,
2019-09-11,,-38.26192028,,
2019-09-12,-27.4196167,,-91.70930414,
2019-09-13,,,-86.05518989,
2019-09-14,,,-81.44385087,-137.9225696
2019-09-15,,,,
2019-09-16,-22.23775693,-33.78921339,,
2019-09-17,-24.98607069,-35.68842817,,
2019-09-18,,,-93.09139327,
2019-09-19,,-39.84826725,,
2019-09-20,,,,-143.6896789
2019-09-21,,,,
2019-09-22,,,,
2019-09-23,,-50.07301166,,
2019-09-24,,,,
2019-09-25,,,-127.3382355,
2019-09-26,,,-128.1216094,
2019-09-27,,,,
2019-09-28,,,,-158.3113102
2019-09-29,,,,-157.5376506
2019-09-30,-49.74679581,,,
2019-10-01,,-47.9671754,,
2019-10-02,,,,
2019-10-03,-44.60761538,,-121.6524231,
2019-10-04,,-43.28358873,-117.4461552,
2019-10-05,,,-113.9962956,-152.8538189
2019-10-06,,,,-143.9279344
2019-10-07,-40.96050406,,,-146.3145149
2019-10-08,,,,
2019-10-09,,,-123.3335143,
2019-10-10,,,-124.295201,-154.2195173
2019-10-11,,,,-154.8571827
2019-10-12,-53.06053501,,,
2019-10-13,,,-120.4436002,
2019-10-14,,,-120.3347346,-157.1860441
2019-10-15,-58.56912042,,,
2019-10-16,-59.96187607,-61.93639158,,
2019-10-17,,,,
2019-10-18,,,,
2019-10-19,,-69.2357093,,
2019-10-20,-68.34507483,-69.17463936,-137.1802421,
2019-10-21,-68.99616888,,,
2019-10-22,-68.51206601,-68.02682046,,
2019-10-23,,,-134.5187436,
2019-10-24,-67.70333392,,,
2019-10-25,,-68.68970533,-135.4607249,-164.5437099
2019-10-26,-67.51444247,-69.07889555,-137.3532157,-162.7775174
2019-10-27,,,,
2019-10-28,,,-146.9663397,
2019-10-29,,-75.29967054,,
2019-10-30,-77.8156545,-75.78715556,,
2019-10-31,,-77.1124034,,
2019-11-01,,-77.5495099,,
2019-11-02,,,-152.2069502,
2019-11-03,-81.68750606,-77.48938044,,
2019-11-04,-81.36677893,,,
2019-11-05,,-77.90014811,,
2019-11-06,,-78.59561534,,
2019-11-07,-82.65905916,,,
2019-11-08,-83.02194413,,,-175.957306
2019-11-09,-82.64107413,-79.17415861,,-176.294669
2019-11-10,-82.84036268,,,
2019-11-11,,,-158.6779134,
2019-11-14,,,,
2019-11-15,,-80.63546796,-160.7393847,
2019-11-16,,,,
2019-11-17,,,,
2019-11-18,-79.42044997,,-155.7587851,-170.6781253
2019-11-19,,-80.82294888,,
2019-11-20,,-83.16822799,,
2019-11-21,,,,
2019-11-22,-89.8729128,,-167.8415731,
2019-11-23,,,-167.2285514,-178.9021868
2019-11-24,,-83.60376381,,
2019-11-25,,,-161.4955487,
2019-11-26,,,,
2019-11-27,-85.78566876,-88.95761863,,
2019-11-28,-89.2297113,-92.61173643,-171.0894862,-171.4235901
2019-11-29,,-94.13673455,-173.4877537,
2019-11-30,,,-176.7306519,
2019-12-01,,,,
2019-12-02,,,,
2019-12-03,,,-180.0856867,
2019-12-04,-109.2167848,,,
2019-12-05,,-100.5896125,,-186.5858451
2019-12-06,-110.2661325,-101.9587081,-185.3513629,
2019-12-07,-111.0021288,,,
2019-12-08,,,,
2019-12-09,,,,-190.7415803
2019-12-10,,,,
2019-12-11,,,,
2019-12-12,,-103.0852599,,
2019-12-13,,,,
2019-12-14,,-103.4661489,,-193.1974254
2019-12-15,,,-186.9650547,-191.6608063
2019-12-16,,-103.3430947,,
2019-12-17,,,-184.2278203,
2019-12-18,,,,
2019-12-19,-106.4159679,,,-182.759817
2019-12-20,,,,-187.6133074
2019-12-21,,,,
2019-12-22,,-109.6908618,,
2019-12-23,-120.6513507,,,
2019-12-24,,,,
2019-12-25,,-111.0681163,,
2019-12-26,,,,-192.8583249
2019-12-27,,,,
2019-12-28,,-114.0804205,,-197.3784017
2019-12-29,,-114.7146473,,
2019-12-30,,-115.8461529,,
2019-12-31,-126.9510138,,-192.3323184,-197.5913506
2020-01-01,,-116.9183001,,
2020-01-02,-127.3523801,,,-197.583867
2020-01-03,,,,-198.2850856
2020-01-04,,-118.3522071,,
2020-01-05,,,-194.8037312,
2020-01-06,-132.1763641,-119.3495633,,
2020-01-07,,,,-198.5011638
2020-01-08,,,,
2020-01-09,,,,
2020-01-10,,,,
2020-01-11,-135.1022021,,,-201.8712462
2020-01-12,,,-199.7830859,
