Datetime,Strain1,Strain2,Strain3,Strain4
2018-09-18,-30.29927413,-36.62818388,-81.78402694,-129.932634
2018-09-19,,-36.72071112,-75.98549515,-130.6029168
2018-09-20,,-35.08633178,-69.46007179,
2018-09-21,-26.90835277,,-69.4648168,
2018-09-22,-28.9315279,,-75.23599568,-127.7699737
2018-09-23,-30.87701606,-35.91649954,-81.79627991,
2018-09-24,-31.40484306,-37.29369208,-85.15626083,-130.4157723
2018-09-25,,,,-132.2429497
2018-09-26,-34.01970129,,-92.75478282,
2018-09-27,-34.96497985,,,
2018-09-28,,,,
2018-09-29,-42.72503445,,,
2018-09-30,-46.09530083,-47.85559944,-111.4832435,-143.2278546
2018-10-01,-48.16794735,-48.38143086,,
2018-10-02,,,,
2018-10-03,,,-127.9197786,
2018-10-04,,-52.08866953,-130.928426,
2018-10-05,,,-133.0188449,
2018-10-06,,,-134.8922869,
2018-10-07,-53.35054047,,-136.0871428,-151.3161405
2018-10-08,,,-137.1414669,
2018-10-09,,,,-151.6740201
2018-10-10,,,,
2018-10-11,-58.60238548,-57.25200524,-142.2026561,
2018-10-12,-61.7387313,-58.94484596,-147.2433519,-155.6274611
2018-10-13,-63.50194963,-60.27030316,,-159.9175978
2018-10-14,-63.15795785,-61.04219638,-151.5059534,
2018-10-15,,-61.67359384,,
2018-10-16,,,-144.7121524,-155.2396116
2018-10-17,-66.25850355,-63.21812666,,-156.498859
2018-10-18,-68.21711339,-64.52248583,,-158.4184068
2018-10-19,,,-144.2089135,-159.0496189
2018-10-20,,,,
2018-10-21,,-66.52323501,,
2018-10-22,-69.75138148,-67.87818155,-140.9509364,
2018-10-23,-72.66246707,-68.80340366,-140.0740071,-159.5480502
2018-10-24,-74.9679847,-69.86552411,,
2018-10-25,-75.8670881,-69.33146428,,
2018-10-26,-73.62243144,-69.53252725,-136.3278259,
2018-10-27,,,,
2018-10-28,-77.17298353,,-145.210098,
2018-10-29,-78.09006946,-71.39863601,-147.4360413,
2018-10-30,-77.71021998,-70.82591859,,
2018-10-31,,-71.01490504,-149.9934152,
2018-11-01,-77.68292688,-70.57753627,-151.3680115,-167.6777035
2018-11-02,-77.10158668,,,
2018-11-03,,,,
2018-11-04,,-69.76604942,-152.3865374,
2018-11-05,,,-147.9964014,-164.1482919
2018-11-06,-72.63731129,-68.89018362,-146.6663806,
2018-11-07,,-71.15891155,-146.1224059,-153.332315
2018-11-08,,,,-153.3920386
2018-11-09,-81.56968861,-77.09355261,,-159.5879858
2018-11-10,,-78.99631792,,
2018-11-11,,,,
2018-11-12,-87.89564373,,,-163.6267901
2018-11-13,,-81.80505727,,
2018-11-14,,-82.67271858,-152.3674599,
2018-11-15,,-83.60713671,,
2018-11-16,,-84.93857659,,-168.6329311
2018-11-17,-95.21882956,-85.91642364,,-171.2166136
2018-11-18,-93.37988807,-88.88134702,,
2018-11-19,-98.93644852,,,-171.6768306
2018-11-20,,-93.92937479,-163.229627,
2018-11-21,-105.6734384,,-164.1720191,-178.6872521
2018-11-22,-106.8180296,,-164.7528567,-179.2232187
2018-11-23,,-95.6059606,-168.2956627,-181.5936815
2018-11-24,,-96.3275929,-169.6200712,-184.7451046
2018-11-25,,,,
2018-11-26,,-95.96347738,-169.1155319,
2018-11-27,,,,-182.7496496
2018-11-28,,-93.57784165,,-182.2065601
2018-11-29,,,-165.1113781,-181.0962502
2018-11-30,,,-162.354374,-179.8273264
2018-12-01,-103.7041009,-91.53629802,,
2018-12-02,-101.910916,,-159.1728877,-175.5628021
2018-12-03,,,-155.5512833,
2018-12-04,,,,-170.2497776
2018-12-05,,-91.36458312,-155.7953053,-171.0687585
2018-12-06,-101.4454367,-92.78058654,-156.6517443,
2018-12-07,,,-158.7154628,
2018-12-08,-101.6895609,,-163.22474,-166.7918183
2018-12-09,,-101.4902031,-169.7317297,-171.596402
2018-12-10,,-104.5447243,-176.337713,-177.2765506
2018-12-11,-115.3718982,-106.8766191,,
2018-12-12,,,-182.6377403,
2018-12-13,-125.0223771,-110.232578,-187.0056511,-186.0139397
2018-12-14,,,,
2018-12-15,-129.9253236,,,
2018-12-16,-129.2546659,-113.6526267,-194.1745072,
2018-12-17,,-113.2670511,-193.6812371,
2018-12-18,,-113.123276,-193.0922382,
2018-12-19,-133.2069532,,,
2018-12-20,,,,
2018-12-21,,-110.4078367,,-190.1544403
2018-12-22,,,,
2018-12-23,-122.7958752,,,
2018-12-24,-123.2137724,-109.3433466,-179.0718404,
2018-12-25,-125.5807852,,,-186.5678729
2018-12-26,-121.1447226,-109.5813088,,-183.0110727
2018-12-27,-121.602823,-109.5468072,,-180.7949958
2018-12-28,,,-180.6641599,-182.0954779
2018-12-29,,,,-179.7668206
2018-12-30,,-115.9929227,,
2018-12-31,,,-193.0380497,-181.0494119
2019-01-01,,-120.7097889,,-185.6532029
2019-01-02,-139.7717475,,,-189.6564252
2019-01-03,,,,-193.8146699
2019-01-04,,,,
2019-01-05,-142.3112867,,,
2019-01-06,,-126.1401175,,
2019-01-07,,,-202.9545697,-199.3816109
2019-01-08,,,-203.7900437,-200.5209776
2019-01-09,,-129.6347073,-205.3225305,-198.9552128
2019-01-10,,-131.0044796,-206.0706664,-199.7256745
2019-01-11,,-131.1381392,,
2019-01-12,-152.2785721,-132.3243709,-206.089828,
2019-01-13,,,-207.0423026,-206.6973633
2019-01-14,,,,-208.726733
2019-01-15,-155.4508596,,,
2019-01-16,-154.0347813,-136.2349713,,
2019-01-17,-157.7265265,,,
2019-01-18,,,,-213.0115059
2019-01-19,-159.9085233,,,
2019-01-20,-157.4195015,-137.4157057,-210.0201908,-212.296692
2019-01-21,,-137.0483672,-210.2771423,
2019-01-22,-158.2562506,,,-213.4378534
2019-01-23,,-136.9987976,-211.6463174,
2019-01-24,-157.547354,,-210.843734,-215.031348
2019-01-25,-156.9756343,,,-215.2268212
2019-01-26,-151.7646479,,,-210.6617423
2019-01-27,-149.8537155,,,
2019-01-28,-150.0053566,-132.0180133,,-207.3973637
2019-01-29,-147.3451426,,-204.9472365,
2019-01-30,,-130.1695103,,
2019-01-31,-146.817215,,-200.4632141,-202.4587895
2019-02-01,,-130.6975459,,
2019-02-02,,-131.2589831,-201.6291114,
2019-02-03,-149.8717881,,-200.4028894,-203.7432451
2019-02-04,-148.6920228,,,
2019-02-05,,,,-202.5566055
2019-02-06,,-129.7462709,-199.1853245,-204.4186531
2019-02-07,,,,-203.777949
2019-02-08,,-129.0524793,,-198.1583055
2019-02-09,,,,-194.6778072
2019-02-10,-143.3287451,,,-197.9665095
2019-02-11,-146.2841017,,-200.660511,
2019-02-12,,-135.1467196,-202.8014193,-202.2113661
2019-02-13,,,-203.4633575,-203.1520442
2019-02-14,-151.9227391,-137.4332272,-203.5158027,-204.222078
2019-02-15,,,-202.8300515,-204.7849463
2019-02-16,-158.1787861,,,-206.740903
2019-02-17,,,,
2019-02-18,-157.6629874,-139.3672502,,-207.263679
2019-02-19,-157.7422963,,,
2019-02-20,-161.470214,-141.7513408,,-210.0000543
2019-02-21,-161.9184353,,-207.6680301,
2019-02-22,,,-207.8501714,-211.745665
2019-02-23,,-145.0111124,,
2019-02-24,-169.10943,-145.6819224,,
2019-02-25,,-144.9904818,-209.5827155,-219.7733034
2019-02-26,,,,-220.6637782
2019-02-27,-165.6194698,-143.3712908,,
2019-02-28,,-142.960559,-203.7080534,-216.5594574
2019-03-01,-164.4071495,,,-216.785513
2019-03-02,-163.5957168,-141.9417055,-199.8404859,
2019-03-03,-162.3486387,,,-215.3620848
2019-03-04,-164.6580708,-142.2143742,-198.0339194,
2019-03-05,-165.0264447,,,
2019-03-06,-162.0645739,,,-217.6244444
2019-03-07,-162.138439,-141.3195931,-191.8539949,-219.0451995
2019-03-08,,-141.5459873,-195.199268,-220.0994131
2019-03-09,-162.6836509,,,-221.3488412
2019-03-10,-162.232804,-141.6527442,,
2019-03-11,-160.5312005,-140.6971087,,
2019-03-12,,-138.5533597,,
2019-03-13,,-136.3094453,,
2019-03-14,,,,-216.4660155
2019-03-15,,-131.0989947,-187.2637744,
2019-03-16,,,,
2019-03-17,-145.7285773,,-181.9659439,
2019-03-18,-143.8276098,,,-208.7547315
2019-03-19,-141.3187604,-124.1816032,-175.789287,-207.4610651
2019-03-20,-139.1614112,-123.1751815,,
2019-03-21,,,-165.0608632,-204.4429143
2019-03-22,,-119.310501,,
2019-03-23,-131.0663474,,,-195.7772052
2019-03-24,-135.5824891,-120.8148034,-167.4871415,-199.207211
2019-03-25,,-120.9362374,-168.696609,-200.0115128
2019-03-26,-137.3323047,-120.6572229,-168.249343,
2019-03-27,,,,
2019-03-28,,,-161.5505912,-201.5256265
2019-03-29,-132.720049,-118.4649502,-157.3426497,
2019-03-30,,-117.5138102,,-200.7571019
2019-03-31,,,-153.3283596,
2019-04-01,-130.586079,,,
2019-04-02,-131.8204531,-116.4081131,-158.2839304,-200.7756852
2019-04-03,-127.9339953,,,-196.0075382
2019-04-04,,,,
2019-04-05,-129.2657171,-115.9673804,,-197.9117611
2019-04-06,-129.1537298,-114.77884,-150.6259813,
2019-04-07,-127.481579,-113.087587,-146.4454795,-197.9474816
2019-04-08,-124.1573021,,,-196.6337385
2019-04-09,-119.2802675,,,
2019-04-10,,-106.7937209,-133.9212907,
2019-04-11,-118.1346418,,,-186.5513814
2019-04-12,,-110.7065936,,-190.778971
2019-04-13,-124.3891748,-110.7442197,-144.573188,
2019-04-14,-122.4609136,,,-194.0699438
2019-04-15,-122.1756205,-108.9073283,,-193.8590254
2019-04-16,-121.7581076,,-143.2040837,
2019-04-17,-119.7967894,-106.6639323,,
2019-04-18,,-105.1033074,-136.5826765,
2019-04-19,,,-131.0537012,-192.296327
2019-04-20,-109.4423098,,,-189.5566777
2019-04-21,-108.415143,,,-188.9889011
2019-04-22,,,,
2019-04-23,,-101.4070642,,
2019-04-24,-109.7673539,-101.2025853,,
2019-04-25,,,,-186.9337406
2019-04-26,,-98.40611931,-109.6163872,
2019-04-27,,-98.56953227,-111.1796952,
2019-04-28,-108.2834583,-98.92443108,,-185.6903105
2019-04-29,,,,-184.1546956
2019-04-30,,-104.2332914,,
2019-05-01,-114.5917248,-104.3037411,-124.6673393,
2019-05-02,-111.6227262,,,-190.3547614
2019-05-03,,-102.3648188,,
2019-05-04,,-99.60653217,-129.2054682,-191.5386204
2019-05-05,,,-127.7312248,-190.1514023
2019-05-06,,,-127.3444037,
2019-05-07,-105.6415103,,-128.8085043,
2019-05-08,-107.688269,,,
2019-05-09,-107.7901086,-97.30245801,,
2019-05-10,-108.1759684,-98.48451822,,-192.9670266
2019-05-11,,-97.65310757,,
2019-05-12,-103.7874086,-96.18796907,,
2019-05-13,,,-128.6407541,-187.9099342
2019-05-14,-101.2879013,-93.205634,-130.2090872,
2019-05-15,-101.3042075,,-126.5724289,-186.4242944
2019-05-16,,-93.76498795,,-187.0767478
2019-05-17,-102.5903169,,-118.8409834,-186.0024785
2019-05-18,,,-112.6921496,
2019-05-19,-100.1756674,,,-186.8572599
2019-05-20,-103.4377435,-92.65821932,,
2019-05-21,-103.9766172,-91.73846416,,
2019-05-22,,,-119.7552205,-190.0769952
2019-05-23,-104.2111028,,-120.6968137,-194.1190844
2019-05-24,,-98.17071181,-125.5985916,
2019-05-25,-100.8661485,-94.46019241,,
2019-05-26,,-91.67538867,-112.4312413,
2019-05-27,,-89.28186251,,
2019-05-28,,,,-192.0123265
2019-05-29,,,,-195.1576321
2019-05-30,,-93.77849377,,-192.6798372
2019-05-31,,,,
2019-06-01,,,,-194.7141991
2019-06-02,,,,-191.8876544
2019-06-03,-97.51848429,,,-191.809764
2019-06-04,-91.27914298,-87.52320669,,-189.3489997
2019-06-05,,-88.91680598,,
2019-06-06,-86.31240368,,,
2019-06-07,,,,-180.850655
2019-06-08,,,-94.00672001,-179.1113459
2019-06-09,,-74.47345881,-87.76796832,-179.5408419
2019-06-10,-79.78812733,-74.57049463,-82.45317385,-177.2542137
2019-06-11,,-73.72880133,-78.77070907,-181.0182272
2019-06-12,,-74.88442446,,
2019-06-13,,,,-181.9994062
2019-06-14,-78.95451276,-80.41333833,-96.3866011,
2019-06-15,-82.00768518,-80.41312584,-100.9586626,-181.4707339
2019-06-16,,-76.48686093,-100.8950132,-180.338136
2019-06-17,-80.17586536,-78.52372108,-101.5726514,-182.7731706
2019-06-18,-80.49335057,,,
2019-06-19,,-82.02951141,,-180.2796093
2019-06-20,,-84.01306,,
2019-06-21,-85.31945667,-80.08344121,,
2019-06-22,,-83.23646318,-84.13182397,-183.5822483
2019-06-23,,-81.6475168,,-181.4605741
2019-06-24,,-84.74033505,-89.57298632,
2019-06-25,,,-92.43276739,-185.2755058
2019-06-26,,,-92.08230951,-182.6679531
2019-06-27,,,-82.8914261,
2019-06-28,-77.54101036,-78.45198012,-80.86953184,-186.7556435
2019-06-29,-72.82999821,,,-185.8813204
2019-06-30,,-86.79950501,,
2019-07-01,,,,
2019-07-02,-74.29262906,,-87.94569323,
2019-07-03,,-86.87226771,,-168.4302386
2019-07-04,-82.42674113,-65.61251226,,
2019-07-05,-76.1264079,-69.47371273,,-174.5794473
2019-07-06,-74.07300189,,,-176.3667943
2019-07-07,-73.28606462,,,-173.8275291
2019-07-08,,-65.98464954,,
2019-07-09,-68.78172062,-66.12367989,,
2019-07-10,,,,-176.5677133
2019-07-11,,,-90.52406284,
2019-07-12,-74.6009218,,-88.62803548,
2019-07-13,-75.79220601,,-85.88699804,-178.8142075
2019-07-14,,-73.98612098,,
2019-07-15,-82.11506486,,,
2019-07-16,,,,-181.3243612
2019-07-17,-78.27093986,,,
2019-07-18,,-64.98494802,,-176.9429937
2019-07-19,,,,
2019-07-20,,-68.34093516,-73.93153391,
2019-07-21,-71.47094449,,-66.96193429,-177.8822376
2019-07-22,-65.31764304,-67.83265486,-69.95387163,-176.2378818
2019-07-23,-63.34410968,-66.19006418,,
2019-07-24,,-65.32918103,-61.75734219,
2019-07-25,,,,-175.6773565
2019-07-26,,-65.91109762,-63.51598409,
2019-07-27,-56.80890059,-60.78707468,,
2019-07-28,,,-63.40686009,
2019-07-29,,-55.07368651,-61.17790918,-160.8374699
2019-07-30,-55.92228488,-53.30982954,,
2019-07-31,,,-63.93678232,
2019-08-01,,,,
2019-08-02,,-54.04469619,,-160.8292858
2019-08-03,-51.85494245,,-56.03588045,-163.5428215
2019-08-04,-51.03028086,,-64.46547808,-162.3839433
2019-08-05,-41.12127758,-50.93550951,-65.11154591,
2019-08-06,-48.98598013,-54.53220801,,
2019-08-07,,,,-161.0259301
2019-08-08,-46.87259168,,-67.96299012,-160.4829622
2019-08-09,,-50.36703122,-65.37442043,-161.2107921
2019-08-10,,,,-159.2874285
2019-08-11,,,,
2019-08-12,,,-69.9295508,-160.1269304
2019-08-13,,-50.92154668,,-160.952528
2019-08-14,,-54.00562703,-77.03091708,
2019-08-15,,-51.43471917,-78.12849858,-156.374503
2019-08-16,,-48.28788621,-76.05801252,
2019-08-17,-42.97959367,,,
2019-08-18,-43.58538538,,-76.27514465,
2019-08-19,-40.1062337,,,-156.058273
2019-08-20,,-44.50411918,-78.27226721,
2019-08-21,,-43.72174551,-78.43343809,-150.2784396
2019-08-22,,,-76.66032958,-151.0946875
2019-08-23,-33.75126656,,-74.50233915,-150.0948451
2019-08-24,,-39.88838365,-73.94754254,
2019-08-25,,,-74.72109856,-148.543005
2019-08-26,-32.30912378,,,-147.3696466
2019-08-27,-31.53899838,,,-147.2021459
2019-08-28,-30.0172243,,-69.60284374,-147.6747511
2019-08-29,,,-69.60334373,
2019-08-30,,-38.90074501,,-148.8021573
2019-08-31,,-42.30276475,,
2019-09-01,-31.92188341,-43.32557526,-91.74359399,
2019-09-02,,-44.50653339,,
2019-09-03,,,-95.15899152,
2019-09-04,,-45.52656675,,-148.8303543
2019-09-05,,,-96.98641363,
2019-09-06,-35.78545176,,,
2019-09-07,-35.03769753,,-93.92929944,
2019-09-08,,,,-149.0457602
2019-09-09,,-40.52820507,,-147.7189524
2019-09-10,,,-97.26233833,
2019-09-11,-30.52120539,,,
2019-09-12,,-36.67941277,,-145.7282135
2019-09-13,,-34.03517102,,
2019-09-14,-19.37449241,,-81.44385087,
2019-09-15,-21.35857999,-32.25864578,-84.2448119,
2019-09-16,,-33.78921339,-86.16281112,
2019-09-17,,,-89.94791658,
2019-09-18,-27.60077892,-37.7012702,,-138.904516
2019-09-19,,,,-140.3087435
2019-09-20,-37.2433027,-43.6083514,-102.4174681,
2019-09-21,-42.5218978,-47.63177689,-111.5179132,-149.1100965
2019-09-22,-45.78751361,-49.62844923,,-153.5523486
2019-09-23,,,-122.0859335,-155.2338926
2019-09-24,,-51.00265596,,-156.8824903
2019-09-25,,-50.74318381,,-157.916199
2019-09-26,-49.09973335,,-128.1216094,
2019-09-27,,,-128.5761004,-158.6704234
2019-09-28,,-50.4376697,-130.4788666,-158.3113102
2019-09-29,-49.21584542,-50.30735878,-129.6972386,-157.5376506
2019-09-30,-49.74679581,,,-158.5274488
2019-10-01,-49.25485859,-47.9671754,,
2019-10-02,,-46.58654458,-125.9255666,-159.5878702
2019-10-03,-44.60761538,-44.6339877,,
2019-10-04,-42.78944052,,-117.4461552,-153.3994483
2019-10-05,,-42.10844676,-113.9962956,-152.8538189
2019-10-06,-37.01282235,-42.5834325,,-143.9279344
2019-10-07,-40.96050406,,,
2019-10-08,,,-120.0310219,-148.2930357
2019-10-09,-48.92508054,,,
2019-10-10,,-53.62131849,-124.295201,
2019-10-11,,-54.39622095,-122.4966812,
2019-10-12,-53.06053501,,,-155.313036
2019-10-13,-54.91980632,,,-155.9487704
2019-10-14,-56.8369954,-58.98608811,-120.3347346,
2019-10-15,-58.56912042,-59.96187321,-122.2255446,-158.0572718
2019-10-16,-59.96187607,,,-159.5688431
2019-10-17,-58.85873349,-64.35855348,-128.538663,-156.752979
2019-10-18,-65.19896364,,,-160.9675002
2019-10-19,-68.15540028,-69.2357093,,
2019-10-20,-68.34507483,-69.17463936,-137.1802421,-166.8083291
2019-10-21,,,-136.6937113,
2019-10-22,,,-136.2212557,
2019-10-23,,-67.79421717,,
2019-10-24,,-68.68444087,-135.2000463,-163.4310508
2019-10-25,,,-135.4607249,-164.5437099
2019-10-26,-67.51444247,-69.07889555,-137.3532157,
2019-10-27,,-71.63328388,,-164.6623591
2019-10-28,,,-146.9663397,
2019-10-29,,,,-168.4769311
2019-10-30,-77.8156545,,-149.1586991,-170.7351277
2019-10-31,-79.18631429,,,-172.4985251
2019-11-01,-80.76842566,,-151.7400034,
2019-11-02,,,,
2019-11-03,-81.68750606,,,-174.5539414
2019-11-04,-81.36677893,-77.47964094,-153.8369914,-175.540699
2019-11-05,-80.42725311,,,
2019-11-06,-82.36820287,-78.59561534,,
2019-11-07,-82.65905916,-78.79825417,,-174.7645689
2019-11-08,-83.02194413,-78.98327656,-156.9223128,-175.957306
2019-11-09,,-79.17415861,,-176.294669
2019-11-10,,-79.76325859,-158.5217895,-175.1636643
2019-11-11,-83.54224944,-79.42789379,-158.6779134,-175.8411862
2019-11-14,,-78.81550436,-156.9914493,-174.0619101
2019-11-15,,-80.63546796,,
2019-11-16,-86.14873567,,-162.232423,
2019-11-17,,-79.61663398,,
2019-11-18,,-79.10094149,-155.7587851,
2019-11-19,,-80.82294888,,
2019-11-20,-87.90666351,-83.16822799,,-174.330789
2019-11-21,-90.02372654,-84.10240622,-167.422047,
2019-11-22,,,-167.8415731,-177.2943733
2019-11-23,-90.98144787,,-167.2285514,
2019-11-24,-89.89952783,-83.60376381,,
2019-11-25,-85.93727173,-83.15821828,,
2019-11-26,,-84.50703625,,-167.4058103
2019-11-27,,,,-170.9089011
2019-11-28,-89.2297113,,-171.0894862,-171.4235901
2019-11-29,,-94.13673455,-173.4877537,
2019-11-30,-102.195744,,-176.7306519,-180.0573423
2019-12-01,-98.8307716,,,
2019-12-02,,,-177.7286271,
2019-12-03,-106.7294407,-99.10193924,,-182.3514276
2019-12-04,-109.2167848,,,
2019-12-05,-109.0329378,-100.5896125,-182.4627328,-186.5858451
2019-12-06,,,-185.3513629,
2019-12-07,,-102.0553134,-185.925736,-188.9925951
2019-12-08,,,,-189.3864925
2019-12-09,,-103.0155734,-187.7089441,
2019-12-10,-114.2058643,,,
2019-12-11,-113.9058561,-103.4884549,,
2019-12-12,,,-185.720072,-192.4968268
2019-12-13,,-103.719636,,
2019-12-14,-114.7120796,-103.4661489,,-193.1974254
2019-12-15,,-103.6766969,-186.9650547,-191.6608063
2019-12-16,,,,
2019-12-17,-111.044476,,,-189.0963825
2019-12-18,,,-184.5433038,
2019-12-19,-106.4159679,,,-182.759817
2019-12-20,,,-186.3686027,-187.6133074
2019-12-21,-118.0713071,-107.758434,,
2019-12-22,,,-188.6999902,-189.2876591
2019-12-23,-120.6513507,-109.3053824,,
2019-12-24,-121.324138,-111.0035264,,-192.2422409
2019-12-25,-122.0048653,-111.0681163,,
2019-12-26,,,-187.4913447,
2019-12-27,,-112.7613388,,-193.6888862
2019-12-28,-125.2274233,,-192.632936,-197.3784017
2019-12-29,-125.8094872,-114.7146473,-193.4141422,-196.7186696
2019-12-30,-124.5455992,,,-196.4873959
2019-12-31,,,-192.3323184,
2020-01-01,,,-195.0591533,
2020-01-02,,,-197.2107482,-197.583867
2020-01-03,-128.887316,,,-198.2850856
2020-01-04,-128.9996388,-118.3522071,,
2020-01-05,,,-194.8037312,
2020-01-06,,-119.3495633,,-200.1513725
2020-01-07,,,,-198.5011638
2020-01-08,-130.956219,,,-197.696293
2020-01-09,,,-196.4589965,-199.6663929
2020-01-10,-130.649655,,,-199.3406648
2020-01-11,-135.1022021,,,
2020-01-12,,,-199.7830859,-203.3774656
2020-01-13,-140.4907253,,-201.8950842,
2020-01-14,,,-203.8467274,
2020-01-15,,,-204.8910325,
2020-01-16,,,-205.1729953,-205.1681096
2020-01-17,-143.6944433,-132.594124,,-207.5243917
2020-01-18,,-133.369807,-208.3716631,-211.1632453
2020-01-19,-149.2397758,,,-212.8587767
2020-01-20,,,-210.3463164,
2020-01-21,,,-210.8613451,-217.4216231
2020-01-22,-148.0096083,-134.4953286,,-213.6737576
2020-01-23,,-133.7768015,-206.3580502,
2020-01-24,-146.0435533,,,-211.6788818
2020-01-25,-145.884869,,,-211.4603476
2020-01-26,-149.2030532,-133.8976265,-203.4811816,
2020-01-27,-149.1806741,-135.0574987,-205.6760313,-215.9395314
2020-01-28,-148.6997375,,-207.9721531,-216.4835507
2020-01-29,-150.361427,,-210.4111542,-218.2227616
2020-01-30,,-137.3787,,-217.6371969
2020-01-31,,,,
2020-02-01,,-137.5287389,-211.9299217,
2020-02-02,-151.4342755,,,
2020-02-03,-149.4276167,-136.1165328,-209.9540762,-217.1153602
2020-02-04,-147.8840497,-135.3029677,,-216.4045977
2020-02-05,-147.1095906,-134.6332547,,
2020-02-06,-147.8620015,,,
2020-02-07,,-133.3839645,-205.3652912,-214.7164833
2020-02-08,-143.366341,-133.2811069,,
2020-02-09,-144.4681085,-133.089653,,
2020-02-10,,-133.9965131,-207.4311669,-214.9087754
2020-02-11,-146.8446259,-134.1178857,-206.4788519,
2020-02-12,,,,-213.9493881
2020-02-13,,-132.7639212,,
2020-02-14,-145.7372135,,,-213.5261931
2020-02-15,-143.3851749,-131.8294175,-195.7723182,-213.9908477
2020-02-16,,-131.9784141,,-214.0506039
2020-02-17,-142.2969969,,-201.4442007,-215.0236918
2020-02-18,,-133.9094664,,
2020-02-19,,-134.298119,,
2020-02-20,-145.0758953,-135.0694774,-208.1940957,-217.0844957
2020-02-21,,-134.5444678,,
2020-02-22,-144.3446938,-134.3715044,,-216.6206217
2020-02-23,,-133.5996845,-205.2032958,
2020-02-24,-144.6855696,,-204.696191,-214.9334054
2020-02-25,-143.7221853,,-201.7798782,
2020-02-26,-141.4592614,-131.0186413,,
2020-02-27,-139.9445602,-129.4561346,-194.341755,
2020-02-28,-139.3007907,-128.6805525,-192.6922122,-210.1257361
2020-02-29,,,-192.8835922,
2020-03-01,,,-193.564521,-210.3560949
2020-03-02,-138.6681523,,,
2020-03-03,-138.3283002,-129.3575483,-195.4041629,
2020-03-04,-138.446423,-130.421883,-196.8040132,
2020-03-05,,-130.8663048,,
2020-03-06,,-131.4434202,,-212.7993065
2020-03-07,,,,
2020-03-08,-141.8394325,-131.18707,,
2020-03-09,,-131.9832881,,
2020-03-10,,,-192.1630788,-212.0406546
2020-03-11,,,,
2020-03-12,,-130.2042531,,-213.1673627
2020-03-13,,-130.4635503,,-212.4749964
2020-03-14,-141.5339762,-130.8548041,,
2020-03-15,-140.6887928,-130.2295817,,
2020-03-16,,-131.3704239,-194.0198524,-213.3597866
2020-03-17,-141.7240868,-130.1772209,-193.8337555,-212.8984486
2020-03-18,-141.3636452,-129.2089614,-192.6739493,-212.6532163
2020-03-19,-140.1839014,-128.8133989,,
2020-03-20,-139.7124294,,,
2020-03-21,-139.1641348,,,
2020-03-22,,-127.7534405,,-211.2252963
2020-03-23,,-127.4923295,-183.2157638,-210.5018027
2020-03-24,-137.6588791,,-180.8089605,
2020-03-25,-136.9476202,-125.2509213,,
2020-03-26,-135.3792515,,,
2020-03-27,-133.1963581,,,
2020-03-28,-132.4413715,,,-207.9343655
2020-03-29,,,-176.0909047,-208.5954262
2020-03-30,-135.775354,-125.7764299,,-207.6918543
2020-03-31,,,,
2020-04-01,,-129.8032233,,
2020-04-02,,-132.245867,-187.2470135,-216.5086951
2020-04-03,-145.5527974,-132.1220013,-185.924467,-216.8937007
2020-04-04,-145.4426079,,-185.7805875,-218.0255405
2020-04-05,-145.6690903,-131.4717684,-185.8349277,
2020-04-06,,-130.9684117,,
2020-04-07,-145.77467,,,-220.5311796
2020-04-08,,-130.9200133,-186.0696695,-221.0879142
2020-04-09,-143.7004585,-129.6987501,,-221.3645864
2020-04-10,-139.8805097,-127.6819402,,-219.8239986
2020-04-11,,,,
2020-04-12,,,-179.8673725,
2020-04-13,,,-182.1332135,-216.4097785
2020-04-14,,-126.9678091,,-218.0441513
2020-04-15,-137.4578886,-126.4637749,-182.1317907,
2020-04-16,-136.6407026,-123.3555886,-179.3063113,-218.1174725
2020-04-17,,-122.1823995,,-214.9939268
2020-04-18,,,-172.1962683,-212.7428009
2020-04-19,,,,-208.477737
2020-04-20,,-117.4157047,,
2020-04-21,-125.8302241,-117.5331097,,-205.6932952
2020-04-22,,-119.2039342,,
2020-04-23,-127.6871597,-118.5424563,-161.8513595,-207.3476767
2020-04-24,-127.6424582,-117.6850231,,
2020-04-25,-127.1133757,,-162.4790131,-209.3255257
2020-04-26,,-115.9692752,,
2020-04-27,,-113.4934821,,-207.439877
2020-04-28,-119.8390372,,-154.3400363,
2020-04-29,-118.2460409,,-155.074676,
2020-04-30,-113.9748344,,-151.65875,
2020-05-01,,-105.5425774,-143.2934994,
2020-05-02,-108.5315332,-103.4667164,,
2020-05-03,,-101.0756718,,-192.6776548
2020-05-04,,,-120.6432144,-190.9433865
2020-05-05,,-95.53060852,-111.3017037,
2020-05-06,,,,
2020-05-07,,,,-185.6108063
2020-05-08,-94.30592904,,,-184.4797596
2020-05-09,,-93.01151084,-97.19341442,-183.7621548
2020-05-10,-95.74400951,-92.93549575,-99.84282978,-184.2770336
2020-05-11,-97.34243992,-95.51238961,,
2020-05-12,,-95.58077878,,-188.6951494
2020-05-13,-97.43700043,,-111.1159582,-190.2335437
2020-05-14,-95.77162377,-94.55233553,-113.4677783,
2020-05-15,,,-109.4191345,-186.7229494
2020-05-16,,-94.85510398,-106.5989343,-187.5887167
2020-05-17,,,-102.1512907,-185.96083
2020-05-18,,-93.87596685,-99.55870507,
2020-05-19,,-93.24709328,,-188.1910066
2020-05-20,-94.85299901,-92.43643669,,
2020-05-21,-90.22167985,-90.47639751,,-186.7205296
