Datetime,Strain1,Strain2,Strain3,Strain4
2017-11-08,-95.03446441,,-125.1752789,-155.8476331
2017-11-09,-98.61765168,-64.64278664,-127.5142602,-153.4614274
2017-11-10,,-53.1235369,-114.2705689,-150.4092377
2017-11-11,-94.14976785,-47.12937315,,
2017-11-12,-84.14155166,-49.77482771,-104.1037889,
2017-11-13,-81.16363306,-60.91556402,-115.2355027,
2017-11-14,-87.6416235,,,
2017-11-15,-92.35104452,-58.36367439,-113.9280195,-150.0535754
2017-11-16,,-53.892001,-107.4511009,-151.9569238
2017-11-17,,-55.81694887,,-153.9543083
2017-11-18,-84.07630893,-57.22037575,-105.1024424,
2017-11-19,-84.21126368,-59.82746397,-110.6121829,-147.9895365
2017-11-20,-85.33346426,-65.27363515,,
2017-11-21,-91.05916728,-66.14941128,-122.4018301,-152.4949933
2017-11-22,-91.48447798,-67.12191146,,-154.1000613
2017-11-23,-93.11680457,-69.57957267,-127.0369919,-158.391185
2017-11-24,-94.76626944,-71.36447971,-131.8522535,
2017-11-25,-96.09404381,-73.76995597,-135.7203896,-164.4381679
2017-11-26,-94.57859439,-76.83503304,-138.897227,-164.3596647
2017-11-27,-94.16274943,-79.27072167,-141.7576687,-164.7876038
2017-11-28,-96.75292159,-82.56289424,-145.5369024,-163.7372368
2017-11-29,-96.67932072,-82.76779105,-145.1718536,
2017-11-30,-91.6180337,,-145.1322397,
2017-12-01,-92.95061898,,-147.0024114,-154.7300746
2017-12-02,-98.7049573,-87.06291695,,-157.8529166
2017-12-03,-101.2299221,-88.64911223,-150.6448356,-160.1837479
2017-12-04,,,-151.0058436,
2017-12-05,-100.3973737,,-153.3990836,
2017-12-06,-105.6528942,,,-159.8640437
2017-12-07,-109.0243735,-92.93987039,-159.4492937,-160.4860912
2017-12-08,-110.7071227,,-162.2242643,-161.9473558
2017-12-09,-112.8810488,-94.09273101,-165.293879,-160.6055753
2017-12-10,-116.4925283,,-167.4086564,-162.4486583
2017-12-11,-117.5398045,-92.20325809,-168.3932522,
2017-12-12,-121.9847264,-89.60628241,-167.3042795,
2017-12-13,-118.4647726,-88.5334895,,-159.3917333
2017-12-14,,-86.79932881,-163.6800209,-156.662707
2017-12-16,-118.549736,-87.07230976,-159.8748683,-160.7028582
2017-12-17,-119.6179657,,-160.6263844,
2017-12-18,,,-163.6989288,-165.7032018
2017-12-19,,,-164.9095083,-168.2622666
2017-12-20,,,-168.381169,
2017-12-21,-125.4234161,-93.3453818,-168.9695284,-172.7119234
2017-12-22,-126.6654433,-92.8769881,,-173.4771125
2017-12-23,-125.5869937,,-168.6376812,
2017-12-24,-122.6315062,-91.84597365,,-171.9257505
2017-12-25,,-91.10226945,-166.6623499,-170.7168105
2017-12-26,,,,
2017-12-27,-122.9619434,-92.2097631,-168.3577153,-172.4546041
2017-12-28,,-92.1393701,-168.2949046,
2017-12-29,-120.351043,-91.91502403,-165.455297,
2017-12-30,-121.9416002,-91.60648184,-163.7381876,-169.9601492
2017-12-31,,-91.18823069,-164.1833122,-169.8529587
2018-01-01,-123.7335344,-91.0989931,-164.9702555,-171.318134
2018-01-02,-124.0970319,-92.59995731,,
2018-01-03,-120.0200913,-93.15260128,-165.6035117,-170.3185947
2018-01-04,-116.500253,-94.1623483,-164.9208249,-166.2390177
2018-01-05,-117.3595945,-96.76026582,,
2018-01-06,,-100.371532,-171.1275388,-169.2624615
2018-01-07,,,-172.8545802,-170.2021518
2018-01-08,-129.570839,,-176.5503329,-172.9854693
2018-01-09,-136.1727502,-108.722463,-180.4706996,-178.5545742
2018-01-10,,,-182.91099,-182.7090378
2018-01-11,,-111.3074117,,
2018-01-12,-139.3587624,-113.9709379,-187.8784762,-185.0051053
2018-01-13,-141.413382,-114.5169038,-189.7619156,-186.4747484
2018-01-14,,-116.7400787,,-187.6634257
2018-01-15,-144.7852126,-117.1798768,-193.6781,-189.8780682
2018-01-16,-143.1702663,,-193.4796682,-188.4868261
2018-01-17,,-116.3671973,-190.6998622,
2018-01-18,-141.5113765,-116.8257504,-189.7904252,
2018-01-19,-142.4686341,-115.0761317,-187.510082,-187.1290618
2018-01-20,-141.0189247,,-186.5853245,-182.8510596
2018-01-21,-141.1183153,-114.8533026,-184.4752911,-183.2694202
2018-01-22,-139.6711275,-114.9731995,-182.6838888,
2018-01-23,,-115.1993944,-182.208451,
2018-01-24,-137.406263,,-183.3135851,-180.3251368
2018-01-25,-136.0712739,,-185.5484176,
2018-01-26,-138.7903677,,,
2018-01-27,,-123.0400777,-190.4791569,-179.8928529
2018-01-28,,-124.9229342,-192.572848,-180.1046901
2018-01-29,,,,
2018-01-30,-152.1498967,,-198.4764739,-187.0252148
2018-01-31,,-130.8821026,-201.7625386,
2018-02-01,-159.2354349,-131.0390594,-203.3043026,-195.6527134
2018-02-02,-160.0772985,-131.8104383,-204.858772,
2018-02-03,-158.7910541,-131.1860206,,-196.6203532
2018-02-04,-158.2316481,-131.5961798,-205.9132572,-197.2271582
2018-02-05,-159.6696605,-132.1072369,-207.5322385,-199.443438
2018-02-06,-160.5074241,-132.8442938,,
2018-02-07,-161.2409219,,,-202.3262761
2018-02-08,-159.9485693,-132.2893131,-208.7326137,-202.0687461
2018-02-09,-161.4140379,-130.956758,,
2018-02-10,-157.7303054,-129.4630234,,-201.0055383
2018-02-11,-154.5949179,-127.6843177,,-197.6164916
2018-02-12,,,,-197.0184965
2018-02-13,-153.2449642,-125.5991031,,-197.3279135
2018-02-14,-152.5510424,,-200.0276576,
2018-02-15,,-122.042214,-196.5717221,
2018-02-16,-143.9690422,-120.9170197,-192.7881344,
2018-02-17,-144.6848378,-120.0385543,-190.8614364,-190.0053635
2018-02-18,-144.4270538,,-188.2076227,-188.8670788
2018-02-19,-139.6390401,-119.1264731,-185.3802299,-185.4989079
2018-02-20,-138.7993406,-118.9296697,-184.1365037,-185.0896631
2018-02-21,,-119.6317041,,-184.5774865
2018-02-22,-139.3575636,-120.4694434,-182.2282896,-184.3342972
2018-02-23,-142.7632154,,,-187.0770692
2018-02-24,-143.341457,-122.1879249,-183.4404396,-190.8596948
2018-02-25,-140.4635896,-121.4935229,,-188.6715106
2018-02-26,-140.8452171,,-182.3603253,
2018-02-27,-141.1108982,-120.7036535,-180.2291006,
2018-02-28,-137.4369859,,-176.0049102,-184.7480069
2018-03-01,-137.4119946,-119.5634446,,
2018-03-02,-135.4231592,-118.7770792,,-183.3726585
2018-03-03,-134.7868508,-118.4076594,-167.9375314,-182.352115
2018-03-04,-135.7128036,,-162.4897275,
2018-03-05,-131.121077,,,-178.564649
2018-03-06,,-114.4370635,-156.5034873,-178.7455126
2018-03-07,-128.9561511,-115.8268469,-157.9084748,-175.5058125
2018-03-08,-132.3783337,,,-178.1970812
2018-03-09,,,-163.8419941,-182.6116755
2018-03-10,-138.4907333,-120.1126217,-166.7595972,-186.4873115
2018-03-11,-138.7012932,,-166.1076965,-188.1460745
2018-03-12,,-118.4843178,-165.2089801,-186.9241285
2018-03-13,-135.3147825,-116.2982631,,-186.8913653
2018-03-14,-131.8929749,-114.0027889,-155.1439506,
2018-03-15,-127.5442407,-111.1764341,-145.7794516,-182.5521161
2018-03-16,,,-138.6383499,-178.0720725
2018-03-17,-122.2936749,-108.4924467,,-176.7418567
2018-03-18,-121.2860819,-109.629376,,-174.1808262
2018-03-19,,-111.3996408,-143.6291467,-172.3690502
2018-03-20,-123.6685324,-113.2864727,-146.6598524,-174.8031101
2018-03-21,-128.8332449,-114.9792123,-150.5791963,-178.0230581
2018-03-22,,,-156.0386814,
2018-03-23,-134.1411336,-117.2943558,-156.6243169,
2018-03-24,,-116.0842492,-154.3647297,
2018-03-25,-130.3992385,-114.1490981,,
2018-03-26,,,,-183.9879685
2018-03-27,-125.5048744,-111.1535607,,-182.6518648
2018-03-28,-122.8992713,-109.2319155,-136.7270985,-181.6794658
2018-03-29,-118.2612862,,-133.2739194,-179.0768474
2018-03-30,,-103.4123139,-129.8905925,-176.7810431
2018-03-31,-111.885155,,-125.6161262,
2018-04-01,-108.8849562,,-123.2638227,-173.0209129
2018-04-02,-106.3246018,-97.04380759,,-170.2004303
2018-04-03,,-94.66418433,-111.3715411,-168.892542
2018-04-04,-98.8214098,-90.61657618,-103.0091299,
2018-04-05,-99.10480355,-90.9978413,,-164.8557198
2018-04-06,-97.61547715,-93.25810091,,-156.980376
2018-04-07,-104.9140412,,-120.4198902,-165.0009715
2018-04-08,-108.5448358,-98.01654549,-128.8357176,-169.0181828
2018-04-09,-109.6391636,-98.01769604,-131.5521796,-172.2132135
2018-04-10,-108.2705463,-96.70828134,,-173.3668272
2018-04-11,,-93.79350008,,-170.2058827
2018-04-12,-99.29665013,,-118.1946762,-166.1190133
2018-04-13,-98.04892783,,,-164.5321565
2018-04-14,-97.45943777,,,-161.2491398
2018-04-15,,-93.16964264,-119.8022005,-163.4322445
2018-04-16,-104.8037083,-95.26662483,-126.0327224,-166.8536024
2018-04-17,,-95.73087277,-130.370066,-170.2886806
2018-04-18,-106.1748502,-95.46954736,-130.8172682,-171.3496168
2018-04-19,-104.1473215,-93.703665,,-171.89397
2018-04-20,-101.6046749,-91.65183073,-125.8349667,-170.0707686
2018-04-21,-96.59048315,,,
2018-04-22,-94.7321605,,-111.5947685,-164.8962493
2018-04-23,-92.87792177,-86.42566435,,
2018-04-24,-95.64770061,-88.67334171,-110.6840348,
2018-04-25,-99.28303986,,-114.4666248,-166.6160367
2018-04-26,-100.0856241,-91.17926685,-116.4653725,-168.7941553
2018-04-27,,-90.9561101,,-169.7297738
2018-04-28,-99.11771525,-89.66524956,,
2018-04-29,-95.55434123,-87.16506724,-108.4797324,-168.144036
2018-04-30,-92.62443881,,-100.3534588,-165.2018691
2018-05-01,,-82.17864434,-93.28796852,
2018-05-02,-86.80457611,-81.34574335,-87.70859348,
2018-05-03,-85.92765647,-79.9949491,-88.49535565,-161.7354822
2018-05-04,,-80.22548473,,
2018-05-05,-87.22884406,-80.59105574,-99.06730726,-164.491749
2018-05-06,-84.03007782,,-92.16464458,
2018-05-07,-84.70946712,-79.49372265,,-160.6862508
2018-05-08,-87.67114035,-81.64956021,-95.21555574,
2018-05-09,,,-98.04928962,-164.2124527
2018-05-10,-90.08756719,-83.57256844,-101.896633,
2018-05-11,-90.54216546,-84.19536333,-105.1543249,-166.6388922
2018-05-12,,-84.49475612,-101.1771894,-166.0559748
2018-05-13,-90.32422355,-84.53546783,-97.13518118,-168.0083924
2018-05-14,-89.36575791,-83.77673756,-95.64013437,-166.2610122
2018-05-15,-85.095284,-81.01692122,-87.54905389,
2018-05-16,-82.04691793,-78.36006252,-80.11620537,-163.4289713
2018-05-17,,-74.24129035,,
2018-05-18,-72.90558599,,-64.9259587,-158.4249294
2018-05-19,,,-61.82653106,-157.4434054
2018-05-20,,,-59.4201646,-155.2130382
2018-05-21,,-70.28141214,-60.00854403,-155.3708794
2018-05-22,,-71.75755677,-62.40832719,-154.4123
2018-05-23,-76.10634932,,,-156.5443089
2018-05-24,-79.28991822,-75.59177292,-75.34486528,-159.3108114
2018-05-25,-79.24211705,-76.24257068,,-160.1406477
2018-05-26,-78.11019641,,,-159.9994125
2018-05-27,,,-67.98773026,-160.1834736
2018-05-28,-77.27713092,-73.91798801,,
2018-05-29,,-75.52672961,-79.28247839,-162.2194956
2018-05-30,-77.25898647,-74.24411514,-82.40646017,-161.102116
2018-05-31,-75.48133389,-75.22602619,,
2018-06-01,-77.33109924,-78.51207458,-85.1629528,-161.1289312
2018-06-02,-78.45425368,-80.00218662,-88.08485279,
2018-06-03,,,,
2018-06-04,-80.76818436,-80.13996021,-96.27007819,-162.2419058
2018-06-05,-80.55200891,-76.56530731,-90.96734547,
2018-06-06,-77.79143875,-76.62127332,,-162.3427523
2018-06-07,-76.92891764,-76.74513012,-86.85802097,-162.0391432
2018-06-08,-75.20968454,,-83.02359162,-159.9092504
2018-06-09,-72.84062148,-70.72771827,-74.70984837,
2018-06-10,-72.07794446,,,
2018-06-11,-72.80720738,-72.4002872,-81.89571276,
2018-06-12,,,,
2018-06-13,,,-81.71607491,-159.3955461
2018-06-14,-67.41660239,,-81.59020191,
2018-06-15,-61.67617806,,,
2018-06-16,-59.07839918,-62.46778399,,-152.3216786
2018-06-17,-56.81880341,-59.70665152,-81.47925196,-149.920183
2018-06-18,-54.38433858,,-81.70226965,-147.2729987
2018-06-19,-52.94390257,,-79.8953733,-145.3981127
2018-06-20,-52.70728238,,,
2018-06-21,-53.90668506,-57.9012119,-73.01747847,-145.3550666
2018-06-22,,-58.85388029,-72.24652665,
2018-06-23,-54.47414507,-58.53330597,-69.81618791,-144.8912013
2018-06-24,-56.35236046,,-67.81169556,
2018-06-26,-51.85700237,,,-144.9586628
2018-06-27,-50.55964572,-55.89585545,,-143.6276188
2018-06-28,-50.20747853,-54.02474851,,
2018-06-29,-45.68906791,-51.9138492,,-140.5348249
2018-06-30,,-50.50569677,-45.52032441,-141.6037239
2018-07-01,,-50.39124336,-46.59501138,-140.2236501
2018-07-02,-45.86442897,-51.76891113,,
2018-07-03,-45.6323653,-53.76104952,-47.14978469,-140.9137492
2018-07-04,,-55.62418544,-44.10495843,-141.9299433
2018-07-05,,-55.83098117,-40.50431248,-142.2696421
2018-07-06,-49.28529444,,-39.49788491,-141.9063792
2018-07-07,-51.21651755,-55.30712251,-41.25594946,
2018-07-08,-52.17812381,-58.64270735,-44.6389002,-146.372418
2018-07-09,-55.04085515,-59.0721144,-45.23644393,-148.031381
2018-07-10,-55.81156527,-60.44006845,-42.77628357,-150.4987502
2018-07-11,,-61.57834416,-42.02057532,
2018-07-12,,-63.25498933,-37.29528896,-151.9161791
2018-07-13,,-64.13267537,-44.13924466,
2018-07-14,-56.30353247,-57.00871727,-42.13137456,-147.6349706
2018-07-15,-53.21514376,-61.507726,-48.20430642,-146.2491566
2018-07-16,,-60.92132844,-49.4219492,
2018-07-17,-42.29877295,-63.34898793,-49.95495796,-153.0324494
2018-07-18,,-60.54517452,,-150.8404024
2018-07-19,,-56.70149929,-58.90155222,
2018-07-20,-50.7357406,-47.17185047,-54.10314203,
2018-07-21,-38.78871463,-52.2379692,-57.14423885,-148.2452835
2018-07-22,-39.37976597,,-63.94159427,-143.9733513
2018-07-23,-33.34309032,-51.45487798,-62.58495749,-141.802786
2018-07-24,-33.33622917,,-69.98167168,-144.9515295
2018-07-25,-34.68565621,-54.47169294,-70.96736495,-141.7003159
2018-07-26,-41.30235553,,-71.28024939,-138.6632047
2018-07-27,,,-62.28888985,-136.0503153
2018-07-28,-34.51823948,,-57.121556,-143.1752418
2018-07-29,-31.04364162,-46.30402836,-63.11991453,-144.7846487
2018-07-30,,-45.99823913,-63.45252395,-141.4924112
2018-07-31,-33.08678534,-47.31121149,-63.47092566,
2018-08-01,-33.50841998,-48.54149837,-64.55750505,
2018-08-02,,-46.62862605,-61.79055193,-136.4285148
2018-08-03,,-47.88682829,-60.79197668,
2018-08-04,-33.08138225,-50.23682929,,-140.0141517
2018-08-05,-33.40307773,-48.14439291,-65.73733249,
2018-08-06,,-45.63809121,-63.5405567,
2018-08-07,-32.00161678,,-61.60900152,-138.0899572
2018-08-08,-33.31968068,-45.0431176,,
2018-08-09,-30.17343793,-43.96579257,,-135.5015401
2018-08-10,-26.34093831,-41.95763629,-50.02068352,
2018-08-11,-27.28614103,-43.87804447,,
2018-08-12,,,-54.47983921,
2018-08-13,,-42.18479676,,-132.1555417
2018-08-14,-25.24190509,-43.778984,-59.78038764,-135.3284608
2018-08-15,-24.68444173,,-61.90907755,
2018-08-16,,-43.51828333,,
2018-08-17,-27.79183109,-39.95104226,-62.45655161,-131.0520675
2018-08-18,-25.28423368,-39.79533003,-60.19519087,-132.883368
2018-08-19,-27.85515176,,,-134.7918821
2018-08-20,-31.61118078,-45.74086679,,
2018-08-21,-36.0408973,-42.61368572,-68.03190855,-133.2827802
2018-08-22,-32.83759881,-43.96559939,-70.56267323,
2018-08-23,,,,-138.3588172
2018-08-24,-31.50427003,-40.8447192,,
2018-08-25,-34.48097569,-43.08929044,-78.95302185,-138.1084518
2018-08-26,,-40.13303868,-80.04701212,-139.1619344
2018-08-27,-31.55587865,-42.45222248,-79.00490718,-137.7587801
2018-08-28,-33.72917099,,,
2018-08-29,-30.06403263,-41.18800963,-70.83172031,-139.0869172
2018-08-30,-26.51444656,,-65.77606196,-134.6666954
2018-08-31,,-39.38679656,-65.4726129,
2018-09-01,-26.95978577,-39.39237389,-62.33518533,-134.5128591
2018-09-02,-26.52323696,,-59.408896,-134.5097703
2018-09-03,-26.68210661,-39.93686444,-57.56638614,
2018-09-04,-26.89851785,-40.58056971,,-132.4505456
2018-09-05,,-39.96014541,,
2018-09-06,-27.97460886,-40.07185062,-67.75625462,-131.2271316
2018-09-07,,-39.950303,-70.08112791,-131.7912453
2018-09-08,-31.58038834,-40.86189329,-81.08074702,-133.9908088
2018-09-09,-34.83805845,-41.76045459,,-135.8169684
2018-09-10,-35.53180569,-41.63782838,-94.85136138,-136.9390717
2018-09-11,-35.41419905,-41.83309992,,-135.583749
2018-09-12,-36.44152167,-41.62488701,,
2018-09-13,,-41.34205092,,-136.3651126
2018-09-14,-34.51245367,,-94.15742974,-135.0716889
2018-09-15,-35.74956332,-40.99093034,-92.94960442,-135.0286867
2018-09-16,-34.34348933,-38.50550029,-89.64027138,
2018-09-17,-31.67952537,-37.35644778,,-132.1478197
2018-09-18,-30.29927413,-36.62818388,,-129.932634
2018-09-19,-31.20258723,,,-130.6029168
2018-09-20,-29.67914163,,,-127.9095886
2018-09-21,,-33.76575518,-69.4648168,-127.7027277
2018-09-22,,-35.17118748,-75.23599568,-127.7699737
2018-09-23,-30.87701606,-35.91649954,-81.79627991,-129.7645744
2018-09-24,-31.40484306,-37.29369208,,-130.4157723
2018-09-25,-32.47986213,-38.02103447,-89.24818004,-132.2429497
2018-09-26,-34.01970129,,-92.75478282,
2018-09-27,-34.96497985,-40.25993721,-94.67407845,-133.0620925
2018-09-28,-39.76523535,-43.34403163,-100.0420096,-135.2895586
2018-09-29,-42.72503445,-45.07485516,-105.3765413,
2018-09-30,-46.09530083,,-111.4832435,-143.2278546
2018-10-01,-48.16794735,-48.38143086,,-149.0092402
2018-10-02,-48.92330432,,-122.0959258,
2018-10-03,-50.54095099,-51.63331835,-127.9197786,-149.972709
2018-10-04,-51.14236831,,-130.928426,
2018-10-05,-52.26202192,-52.15270458,-133.0188449,-150.5429099
2018-10-06,-52.41725094,-51.86244569,-134.8922869,
2018-10-07,,-52.82138188,-136.0871428,
2018-10-08,-54.27492688,-53.58877096,,-152.0463295
2018-10-09,-53.50818579,-52.86631137,-135.9857774,-151.6740201
2018-10-10,,,-135.4741398,-150.9341996
2018-10-11,-58.60238548,-57.25200524,-142.2026561,
2018-10-12,-61.7387313,-58.94484596,-147.2433519,-155.6274611
2018-10-13,-63.50194963,-60.27030316,-150.9739869,-159.9175978
2018-10-14,-63.15795785,-61.04219638,-151.5059534,-159.1674412
2018-10-15,-61.45807603,,-146.7589734,
2018-10-16,-64.65640027,-62.86520501,-144.7121524,-155.2396116
2018-10-17,-66.25850355,,,-156.498859
2018-10-18,-68.21711339,-64.52248583,-142.4886442,-158.4184068
2018-10-19,,-64.24306626,-144.2089135,-159.0496189
2018-10-20,,-65.06953904,-144.5052398,-156.9406855
2018-10-21,-68.02307108,-66.52323501,,-156.8246733
2018-10-22,-69.75138148,-67.87818155,-140.9509364,-156.607009
2018-10-23,-72.66246707,,-140.0740071,-159.5480502
2018-10-24,-74.9679847,-69.86552411,,
2018-10-25,-75.8670881,-69.33146428,,-162.1600469
2018-10-26,-73.62243144,-69.53252725,,-160.7310467
2018-10-27,,-69.64418864,,
2018-10-28,-77.17298353,-70.70532464,,
2018-10-29,-78.09006946,-71.39863601,-147.4360413,-167.6443959
2018-10-30,-77.71021998,-70.82591859,-147.9315993,-167.3163697
2018-10-31,-78.09896287,-71.01490504,,-167.4849456
2018-11-01,-77.68292688,,-151.3680115,
2018-11-02,,-69.79239179,,-167.1021872
2018-11-03,-77.21076905,,-153.7037515,
2018-11-04,,,-152.3865374,-165.7331893
2018-11-05,-75.0982728,-68.83286403,,-164.1482919
2018-11-06,-72.63731129,-68.89018362,-146.6663806,-160.6104035
2018-11-07,,-71.15891155,,-153.332315
2018-11-08,-71.90875893,-74.86005295,-148.6852064,-153.3920386
2018-11-09,,-77.09355261,-151.6332943,-159.5879858
2018-11-10,-86.92627573,,-154.3389129,
2018-11-11,-84.1674001,-79.66852823,-151.6394433,
2018-11-12,-87.89564373,-80.72605604,-151.5845653,-163.6267901
2018-11-13,-89.72597621,,-152.0103756,-166.072078
2018-11-14,-91.85526419,-82.67271858,,
2018-11-15,-90.77769904,-83.60713671,,
2018-11-16,-93.18948285,-84.93857659,-151.8505449,-168.6329311
2018-11-17,-95.21882956,-85.91642364,-153.408225,
2018-11-18,-93.37988807,,-155.4357234,-168.0323812
2018-11-19,,-91.30138391,-159.5033243,-171.6768306
2018-11-20,-104.3668612,-93.92937479,-163.229627,-176.805193
2018-11-21,-105.6734384,-95.07945246,-164.1720191,
2018-11-22,-106.8180296,-94.91919669,-164.7528567,-179.2232187
2018-11-23,-109.2096752,-95.6059606,-168.2956627,-181.5936815
2018-11-24,-110.7398023,-96.3275929,-169.6200712,-184.7451046
2018-11-25,-109.4453917,,-170.4507174,-184.7745513
2018-11-26,-108.853256,-95.96347738,,-184.200667
2018-11-27,-108.0907528,-95.10996912,,
2018-11-28,-106.9523519,,-165.1388366,
2018-11-29,-106.3448695,-93.91303603,-165.1113781,-181.0962502
2018-11-30,-104.6809657,-92.21182948,-162.354374,-179.8273264
2018-12-01,-103.7041009,-91.53629802,-161.0471569,
2018-12-02,-101.910916,,-159.1728877,
2018-12-03,,-90.23991117,-155.5512833,-173.3304614
2018-12-04,,,,
2018-12-05,,-91.36458312,-155.7953053,-171.0687585
2018-12-06,-101.4454367,-92.78058654,,
2018-12-07,-97.4089941,-94.9625948,-158.7154628,
2018-12-08,-101.6895609,-98.426647,,
2018-12-09,-108.5612229,,,-171.596402
2018-12-10,-114.4095533,,-176.337713,
2018-12-11,,,,-179.3406351
2018-12-12,,-108.2945017,-182.6377403,
2018-12-13,-125.0223771,-110.232578,-187.0056511,-186.0139397
2018-12-14,-127.9510463,,,-187.7433341
2018-12-15,-129.9253236,-112.2479819,-192.3566395,
2018-12-16,-129.2546659,,-194.1745072,-191.178908
2018-12-17,,-113.2670511,,-193.2980267
2018-12-18,-131.2819865,-113.123276,-193.0922382,
2018-12-19,-133.2069532,-113.4599304,-192.9059842,-195.5067435
2018-12-20,-130.173785,-111.9422365,,-192.5925875
2018-12-21,-128.1835317,-110.4078367,-185.0686929,-190.1544403
2018-12-22,,-109.3636944,-181.2564599,-189.0437406
2018-12-23,,-109.1474264,-177.8823162,-184.2172183
2018-12-24,-123.2137724,,-179.0718404,
2018-12-25,-125.5807852,,,
2018-12-26,,,-179.3862738,-183.0110727
2018-12-27,,-109.5468072,-178.0957862,
2018-12-28,-121.8667048,-111.4706522,-180.6641599,
2018-12-29,-124.5803709,,,-179.7668206
2018-12-30,-127.3550022,,-190.23554,
2018-12-31,,,-193.0380497,-181.0494119
2019-01-01,-133.8437312,,,-185.6532029
2019-01-02,,-122.2478488,-198.101712,
2019-01-03,-142.087687,,,
2019-01-04,,-125.0394249,-200.9642648,
2019-01-05,-142.3112867,,-199.520495,-197.5380095
2019-01-06,-144.245598,-126.1401175,,-198.1253969
2019-01-07,,,-202.9545697,-199.3816109
2019-01-08,,-128.3360925,,-200.5209776
2019-01-09,-145.0170962,,-205.3225305,-198.9552128
2019-01-10,-147.5825192,-131.0044796,-206.0706664,-199.7256745
2019-01-11,,,-205.731186,
2019-01-12,-152.2785721,-132.3243709,,-204.0943084
2019-01-13,-155.0506195,-133.4118117,,-206.6973633
2019-01-14,-156.6393591,-134.4493908,-207.9699787,-208.726733
2019-01-15,,,-206.5335939,-208.6517933
2019-01-16,-154.0347813,-136.2349713,-208.1288136,
2019-01-17,-157.7265265,-137.127274,-211.3237185,-209.3743683
2019-01-18,-159.4020341,,,-213.0115059
2019-01-19,-159.9085233,-137.7370593,-211.5516821,-213.0174976
2019-01-20,,-137.4157057,-210.0201908,-212.296692
2019-01-21,,,-210.2771423,-211.8631544
2019-01-22,-158.2562506,-137.5252538,-211.7894113,
2019-01-23,-157.7289689,-136.9987976,-211.6463174,
2019-01-24,,-135.5749877,,-215.031348
2019-01-25,-156.9756343,-134.6991911,,-215.2268212
2019-01-26,,-133.1620814,-207.9324109,-210.6617423
2019-01-27,,,,-207.8413427
2019-01-28,-150.0053566,-132.0180133,,-207.3973637
2019-01-29,-147.3451426,,,-204.2180253
2019-01-30,,-130.1695103,-202.6205353,-203.1310995
2019-01-31,-146.817215,-130.4231153,-200.4632141,-202.4587895
2019-02-01,,-130.6975459,,-200.0603377
2019-02-02,-149.6354346,-131.2589831,-201.6291114,-203.1275573
2019-02-03,-149.8717881,-130.5945712,,-203.7432451
2019-02-04,-148.6920228,-130.0921628,-199.8093301,
2019-02-05,-147.4808897,-130.0348724,-199.6421832,-202.5566055
2019-02-06,-149.5353825,,,-204.4186531
2019-02-07,-148.2831197,-129.0687757,-195.8355218,-203.777949
2019-02-08,-142.275194,-129.0524793,-194.6373752,-198.1583055
2019-02-09,,-129.6243249,-195.5073833,
2019-02-10,-143.3287451,,-198.11765,-197.9665095
2019-02-11,-146.2841017,-133.7032251,-200.660511,
2019-02-12,,-135.1467196,-202.8014193,
2019-02-13,-150.4831967,-136.6416457,,-203.1520442
2019-02-14,-151.9227391,-137.4332272,-203.5158027,
2019-02-15,,-137.2219048,-202.8300515,-204.7849463
2019-02-16,,,,-206.740903
2019-02-17,,-138.5500739,-203.4651364,
2019-02-18,-157.6629874,-139.3672502,-205.1170349,-207.263679
2019-02-19,-157.7422963,-141.0249527,-205.4758703,
2019-02-20,-161.470214,,-207.0880686,-210.0000543
2019-02-21,-161.9184353,,-207.6680301,
2019-02-22,-161.2746178,,,
2019-02-23,-167.3541235,,-208.5706276,-215.3383878
2019-02-24,-169.10943,,-209.5618577,-218.290582
2019-02-25,-171.1160379,-144.9904818,-209.5827155,-219.7733034
2019-02-26,-170.1177026,,-208.0310097,-220.6637782
2019-02-27,-165.6194698,-143.3712908,,
2019-02-28,-164.2014999,-142.960559,,-216.5594574
2019-03-01,-164.4071495,-143.354851,,-216.785513
2019-03-02,-163.5957168,-141.9417055,-199.8404859,-215.8896276
2019-03-03,-162.3486387,-141.8044234,-197.7564687,-215.3620848
2019-03-04,-164.6580708,-142.2143742,-198.0339194,-218.5814542
2019-03-05,-165.0264447,,-197.1641817,-219.6024573
2019-03-06,,-141.3070084,-193.14573,-217.6244444
2019-03-07,-162.138439,-141.3195931,,-219.0451995
2019-03-08,-162.2665218,-141.5459873,-195.199268,-220.0994131
2019-03-09,-162.6836509,-141.9295524,-197.6350012,-221.3488412
2019-03-10,-162.232804,-141.6527442,,-221.3589222
2019-03-11,-160.5312005,-140.6971087,-196.924287,-221.5232039
2019-03-12,,-138.5533597,,
2019-03-13,,-136.3094453,,-219.6026775
2019-03-14,-153.6997269,-133.6255984,-191.4893363,-216.4660155
2019-03-15,-151.1873263,-131.0989947,-187.2637744,
2019-03-16,-148.6254938,-129.3914014,-184.6816168,
2019-03-17,,-127.2404946,-181.9659439,-211.6249064
2019-03-18,-143.8276098,-125.8144756,-179.1680884,-208.7547315
2019-03-19,-141.3187604,-124.1816032,-175.789287,-207.4610651
2019-03-20,-139.1614112,-123.1751815,-171.8527601,-205.3681132
2019-03-21,-135.0909406,-120.746782,,
2019-03-22,,-119.310501,-162.3019513,
2019-03-23,-131.0663474,-120.1025658,-164.568281,
2019-03-24,-135.5824891,-120.8148034,,
